,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,individual,pop,p1_id,p2_id
10,-0.0710762,-0.710616,0.8296582,-0.4898911,1.0780225,1.0050367,1.0545756,-1.5406072,0.33704144,-0.8894778,-2.4386446,-1.452749,0.23368931,-0.17127363,-0.7654422,-0.35184988,-0.34334028,1.4557886,-1.3202931,-1.1430153,-1.4964112,-0.42402354,1.2157378,0.6683239,1.4389577,0.16961081,-0.45816892,1.6402125,0.4577991,-0.63050026,2.9397202,-0.96723694,-0.6464418,-1.6355567,-1.3764662,0.5300478,-0.4240613,-1.1746538,0.7980149,-0.39483458,1.3342861,-0.015293166,0.6126306,1.9482524,-0.8687877,-1.080661,-0.36877972,-1.9320719,-1.5696113,0.38228923,-1.1282604,-1.6702287,-0.36729577,-0.7852369,0.0262855,2.250487,0.9164463,0.88153917,-1.4955835,-0.042943,0.98064387,1.3761868,0.98077095,-0.22454534,-1.6807871,-2.5492625,0.21806115,0.119512945,-1.7267929,-1.576757,1.3946325,1.1085521,-0.07979556,4.4869623,0.3111335,0.6517588,-0.4162157,-1.0947132,1.0570366,0.10577038,-0.54303944,-0.26157686,-1.1909463,-0.013376503,0.39591056,-0.56246364,-0.26436698,-0.18814817,-1.0213981,-0.75752723,-0.63621175,-1.5815022,1.3652093,-0.3082,0.10657191,-1.5735137,-0.94924676,1.4299674,0.0063024163,0.22137904,14,1,1,2
11,1.2976344,-0.57485914,0.5323014,0.70683426,-0.95604104,0.3591121,-0.7065466,0.42812294,1.9829023,-0.18538952,1.3626021,-0.33183518,-0.44964784,-1.5605862,-0.075428724,1.2029028,-2.0958283,1.5937867,-1.6627475,-1.0346146,0.672753,1.2804878,1.1123931,0.12911329,0.58348715,-1.3438903,-1.1001748,1.753156,0.5128922,0.56581724,0.92140955,-0.57622266,-1.3765483,-0.20226264,0.73481923,0.3447689,-0.21839762,-0.33093062,-0.5805416,-1.3095999,1.1284091,-0.9983647,-0.4361815,0.51964235,1.6322327,-1.3399098,-0.59303254,0.31473213,-0.3612102,-1.6564672,-1.6117532,0.09733376,-1.354751,0.5140499,0.05168757,0.09514809,0.45277938,0.48452204,-0.21985956,-1.0397378,-0.97985506,0.11813271,1.7159762,-1.1878825,-1.231358,0.65057,-1.7676401,0.26791945,-2.0376434,-1.4934204,0.88855696,-2.577368,1.1053932,0.854288,0.31827193,-0.52152276,1.8744582,1.9610484,-1.5473922,0.17891243,1.2584702,2.0553744,-1.7626524,2.4493663,-0.9509075,1.7904779,0.41135764,-0.16351154,-0.70131314,-0.70707285,1.0136789,0.41328838,-0.48018926,1.4787343,2.1781943,-2.485943,-2.471902,-0.33330545,1.1390384,1.918907,17,1,1,2
12,0.18649916,-0.48163462,-1.0583704,-0.9582239,0.4853471,0.6698898,0.30311906,0.3908438,0.45108253,-1.7935607,-0.8139285,0.6921501,-0.5953176,-0.036590964,-1.8208345,1.5308424,-0.03023158,1.0807837,-0.62806094,-0.9200947,-0.63727576,-0.13918737,1.2913942,-1.7371987,-0.05538839,0.21621679,-1.1965173,1.0337932,0.5390721,-0.051198803,0.49492836,-0.70983464,-1.622553,-1.2084172,0.6313603,0.13510668,0.12944067,-0.5916693,-0.4983176,-1.2152712,0.011978328,-1.1725261,0.22914492,0.45330015,0.10274118,0.74085695,-1.9276335,-1.9034905,0.16110897,-1.7716672,0.7961451,-0.08730286,-0.5267174,0.87121105,0.22465578,-0.36723524,-0.73745453,2.0569062,1.5256286,0.656605,-0.24101554,0.9865186,1.3595884,0.23639934,0.7737929,2.0787926,-0.5153351,-1.2782071,-2.7648215,-1.0743103,0.5980573,-0.07333821,2.590131,1.457222,-0.40413707,-0.25946993,1.7931985,-0.20852046,1.1344498,0.2867961,0.40134618,0.3246921,-1.08692,1.0157169,-1.6837142,-0.643676,-0.8415736,1.3866664,0.98967135,-0.79224,1.1164882,1.4216304,-0.61379284,-0.91198957,0.70573324,-1.0969945,0.8580224,0.007957667,-2.0286803,1.378839,18,1,1,2
13,0.07559578,-0.42422622,0.99303466,-0.09962255,0.8969897,-1.6016433,2.3765392,-2.136136,1.5223224,-0.14165258,-1.0781475,0.9606341,0.7867576,-0.33827674,-1.1504498,0.89439416,1.4572855,1.303455,-1.6077226,-2.1467984,-1.000458,-1.1681398,0.4760673,-0.8162149,0.47149923,-0.94128734,-0.63743335,0.7740609,1.4813315,0.43356088,-0.64198184,0.9333588,-2.3254983,-0.4319623,-0.7062405,-2.1985886,-0.5751492,0.36208758,1.0379984,-0.67294234,1.1524756,1.2480087,0.48929924,0.34581247,-0.9183652,-1.9625826,0.59748715,-0.049806446,0.61592245,1.1807327,-1.3536204,-0.6041972,0.263257,1.1265436,0.96859217,1.8628991,0.8582916,-1.0854812,-1.3288238,-0.5170562,-0.4281521,0.6397891,-0.42466936,-0.2768427,-1.0118527,-0.9548621,-0.8269787,-1.7623036,-0.25670636,0.56001174,0.19692138,1.5256946,-1.5014303,2.3845696,0.13431953,0.3524757,-0.9307872,-0.079750255,0.58230627,-0.42780814,0.64609194,0.70199764,-1.950041,0.57517207,-1.0156238,1.0913687,-0.41856337,1.4142708,-2.1773832,2.0884185,0.6792106,0.119829714,0.51921695,1.5826151,0.65878195,-0.6446618,-0.553068,-0.4293417,-0.4739368,0.49778104,19,1,1,2
14,1.7096364,-0.4301815,2.7376943,-1.2606921,-1.1248001,-1.2383097,1.6790247,-0.48500663,2.246818,-0.70127094,0.7564336,-0.3759912,-0.010234825,-0.6563256,-0.6266288,1.4834592,-1.4026469,2.004707,-0.38118008,-0.48840946,-0.15096413,-0.09403088,1.4448948,-1.2365847,1.2592237,-0.9789668,-0.8148402,-0.26826602,1.0531937,0.02167211,0.057635993,-0.8849186,-0.019238055,-0.094901145,0.5593443,-1.3572898,1.0808836,-0.9135647,1.6867492,-0.33272117,0.50768274,-0.32315338,0.06418376,-0.43520293,-1.123046,-0.21616322,-1.7869135,-1.8240488,-0.06203243,0.6575772,0.42090085,0.29247296,0.90297604,0.9034492,0.21034053,0.65156287,-0.019769013,0.3022316,-1.185677,-0.17946473,-0.22343597,0.73517627,0.49348477,0.56223565,-0.48026246,-0.8587756,-2.0548644,-0.27885178,-2.0484552,-0.06518966,-0.7655335,0.9086516,0.6480324,1.1488936,-0.5939518,-0.5151895,-0.7565298,0.258218,0.37720188,0.5142406,0.6488706,-0.16231242,-1.2652366,-0.5432203,-2.8372135,-1.4534785,-0.44498503,0.53295887,0.9801421,-0.7808962,-0.35466507,0.36917827,0.55214506,1.350225,0.8380042,-0.6592953,0.69603986,-0.98314154,-1.844252,1.597107,20,1,1,2
15,1.1303666,-0.35644197,-1.1957943,-0.2814271,0.86956257,-1.235422,-0.2946875,-1.0281616,0.003301859,0.9691257,-0.2070311,-0.8391826,-1.8476909,-0.052156672,-0.029700756,-0.102986366,0.18220831,0.6262133,-1.2761719,-1.2336619,1.0654768,0.8787192,-0.13422436,-1.5268799,0.011879921,0.3430031,-0.9246542,0.0063587427,1.7420125,-1.4541492,1.4130926,-0.679134,-0.35032648,-1.074252,0.99990517,-0.1197786,0.6989416,-0.9304236,-3.0815334,0.15002912,1.1453621,-0.3158505,-0.08431865,-0.103048295,1.1796895,-1.3219283,-1.6636544,-1.5653493,-0.27600256,-2.5049813,-0.7434161,-0.82455045,-2.3054814,0.43866092,-0.5255703,2.218002,-0.70174575,0.06324799,-0.046469882,-0.015180439,1.7221203,-0.08779228,-0.25644788,-2.5183713,-0.44373578,0.39066774,0.9279385,-0.32227734,-1.8342646,0.16819632,-0.32731906,0.6553297,1.951926,-0.91978264,-1.9231762,-0.20809132,2.3013482,-0.28759134,-1.5537794,-1.9258686,1.6691172,-1.113745,-1.7613344,3.7520986,-0.4866038,1.5234855,1.1129922,1.3391674,-2.1061542,-0.37925518,1.3661988,-0.42908317,-0.95439774,0.41410542,-1.0181415,-0.91845554,-0.2100773,1.264741,0.24285161,1.7536694,21,1,1,2
16,1.2990961,0.12986663,-0.9412628,-0.6264835,-0.0063545555,-0.83667994,1.5470608,-0.26569456,-1.8746493,-0.87260115,0.67393327,-1.0974352,-1.6374301,-1.6559697,-0.2147044,-0.8628992,-1.2078379,0.3117629,-1.4742005,0.11338805,1.5328932,0.2935587,0.48971105,-0.3508577,-1.8623605,-0.17925666,-1.4366299,-0.3916455,-1.1671375,-2.1068645,0.15371186,-0.110979974,-0.62994015,-0.13636559,-0.1237946,-0.5852419,-1.1202149,-0.352146,0.37054098,-1.325958,-0.5070675,1.590173,0.11759268,1.24933,-0.074560374,0.17656094,-0.64953923,1.0277524,0.5112815,-0.22830623,0.44851395,-0.35817826,-0.4624497,-0.37354934,0.20670661,0.7728382,0.1805225,1.175219,-0.20361964,1.5655622,-0.1360713,0.89455986,0.785595,-1.1527973,-0.25310177,-0.33486968,0.53731537,-1.7191689,-0.6452495,0.52072847,0.96353024,-0.54284924,-0.11047787,0.81038404,-1.9713613,-0.22105056,0.11055872,-1.8916373,-0.74877286,-1.7576853,0.66824365,1.0073155,-0.9707314,-0.56744415,-0.7309666,-0.5793027,-0.7713175,1.4598212,0.69521594,1.5009373,2.000803,-0.7143535,-1.6556234,-0.51275516,-0.55187494,-0.16182312,-0.7189451,-1.2137007,-1.7246742,1.4083844,22,1,1,2
17,1.1008339,-0.6239563,2.3951938,-0.84823406,-1.0687689,0.086297125,1.7236862,0.38755494,0.069790184,0.057845883,-0.14458874,-1.7009165,-0.555904,-0.27979404,-1.7082558,-3.155481,-1.8800827,0.84384894,-0.94305897,-0.41853076,-0.40749753,0.46921322,0.98788476,-1.3314413,-0.5426678,0.5295022,-0.38422292,-1.6860669,-1.0335218,0.25064,2.4827456,-1.6029457,0.06700346,-0.7111631,0.083534196,-0.23062435,-0.7623153,-0.2602849,-0.45301068,-1.0487998,-0.40881222,-0.51098514,0.7014629,0.44597784,0.14729747,0.12380946,-1.0043924,-1.9347346,1.2692695,-0.87125903,0.5411004,0.036441684,-0.3003464,0.7761902,-0.3633143,0.35322815,1.1373005,0.4579088,-0.7460219,-0.31067964,1.3391247,-0.3592874,0.9613643,-0.26677388,0.27262622,-0.22599292,-0.5960183,-0.90755284,-1.0859053,-1.2071127,-0.40946892,1.1508174,0.7598659,0.61899376,-0.39606172,1.5566012,0.2701849,-2.0735536,-0.99500966,-0.47235522,0.67674106,-0.37065628,-2.5877712,1.6543411,-0.11544001,-0.112228155,0.5518027,-0.6436918,0.33568063,-0.18167627,-0.20899245,-1.4981487,-0.22837612,0.24464917,-1.6910887,-0.3365785,0.59442496,-0.22128513,-3.382349,2.0853472,23,1,1,2
18,-1.1134222,-0.694131,-0.1861499,0.16341382,1.716342,-0.26799878,1.515915,0.5403871,-2.3984506,1.336907,1.646182,-0.3496453,-1.9439396,0.42666012,-0.12746313,0.870291,1.5534042,-0.6146567,-2.654582,-0.17578588,-0.58008194,0.18308595,1.4709356,0.64255583,0.67174786,1.2127241,-0.22054589,0.9226478,-0.3001363,-0.17584904,1.0923744,-2.5948,0.22932726,-0.4025542,0.9944345,0.40588614,0.5553343,0.05847591,-1.6072936,-2.4342027,-1.5190403,-0.72615755,1.3615617,1.0718818,2.1322646,-0.17208356,-0.20614891,-2.355272,1.3442506,-0.19401604,-2.0019243,-0.31470484,-0.96050847,0.24426037,-1.021316,1.3532975,-0.59589386,0.304228,-0.6375303,0.9582596,1.8898475,0.21573514,0.68168306,-3.0233724,-0.82769674,-0.76180303,0.11262995,0.38263473,-0.7336112,-0.64034677,-1.1405692,0.07944012,0.2943802,0.36597416,-0.63370526,2.5329347,-0.10655561,1.3876193,-1.0670483,0.20065343,1.1879597,0.07361546,-0.07975829,2.9145992,-0.46336013,-1.1126397,-0.8185748,1.0086532,-2.5762396,2.0387807,0.28784347,-2.175381,0.46341276,-0.2573447,1.7403526,0.18607771,-0.59083724,1.3708525,-1.2540042,0.887992,24,1,1,2
19,-0.28229618,-0.43861818,1.1449096,0.11242354,-0.4151472,-0.8599403,-1.6262044,-0.45223516,-0.2526611,0.9348778,1.2983493,0.713641,-0.14312217,0.16550632,0.39038444,-1.5415441,-2.481244,-1.2487376,-1.410936,0.41270852,1.2481471,0.27090046,2.4477658,-0.3244355,-0.40006584,-1.3727559,-1.2562354,2.4794915,-0.6141036,1.5319729,0.34233505,0.6064054,-0.9775951,1.0860143,-0.2884106,0.50246584,-0.6698439,0.11639896,-0.3912959,-1.7959816,1.8013988,0.8740976,0.085939094,-0.49680158,1.0269772,-2.60035,-0.5066449,0.24141753,0.5832139,-1.5393238,-0.9893584,0.09361392,-1.5717398,2.0684597,0.6637528,0.37026697,-0.9527097,0.69677824,-0.30853522,-2.2433891,-0.5502651,0.7074036,1.1253171,0.2718789,-0.0824458,0.91663533,0.8584428,0.9611387,-2.3916774,-1.9370055,0.23941886,-0.031519353,2.9852552,0.9692515,-0.56560755,-1.5800148,1.2654941,1.088058,0.9480729,0.20218292,0.28297618,1.0510598,-2.0261946,3.1365662,0.53539443,1.9867634,-0.31091928,1.8705521,-0.8289131,0.8969606,0.10595557,0.8402194,0.3645143,1.3474957,0.49987924,-2.5722382,-1.8425584,-0.8803108,-0.17879933,0.86477196,25,1,1,2
