,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,individual,pop,p1_id,p2_id
629,-5.2804465,-5.1640973,-4.8940206,-5.3349023,-4.7333083,-5.048299,-4.926307,-5.2281466,-5.3308744,-5.0985937,-5.203247,-5.071742,-5.317598,-5.0716867,-5.4082384,-5.2996097,-5.20572,-5.1716475,-5.2841253,-5.1210537,-4.8392797,-5.3978796,-5.27437,-4.697542,-5.225899,-5.2298393,-5.006937,-4.9833813,-5.153087,-5.1198316,-5.2225575,-5.2365165,-5.241036,-5.171601,-5.116772,-5.601574,-5.2447443,-4.8464475,-5.1673126,-5.2595367,-4.8289447,-5.6171646,-5.1673975,-5.0658264,-5.2069507,-5.137931,-5.346945,-5.027007,-4.978125,-5.254246,-4.8702087,-4.9257174,-5.043425,-5.050372,-4.9599695,-5.00843,-5.2366123,-4.972169,-4.9945555,-4.788859,-5.174717,-5.079622,-5.495751,-5.1027455,-4.9655957,-5.3373594,-4.7169933,-4.866152,-5.166219,-5.1929646,-5.0849056,-5.15939,-5.332991,-5.205321,-5.158672,-5.154998,-5.388979,-4.7321672,-4.7900214,-5.1152253,-4.7324643,-4.6265993,-5.229278,-4.9456515,-5.415984,-5.285073,-5.300785,-5.0131245,-5.245077,-5.3245974,-5.184533,-5.106186,-5.059033,-5.0735707,-5.1919427,-5.160376,-5.1043572,-5.280709,-5.395815,-5.080073,104,5,1,6
630,-4.5769415,-4.9349265,-4.59833,-4.7797074,-4.564706,-4.8241653,-4.483894,-4.773388,-4.923127,-4.8133144,-5.056495,-4.575614,-4.972461,-4.6331787,-4.748941,-4.6419063,-4.73816,-5.224649,-4.8627763,-4.9407387,-4.8270526,-4.7867413,-5.088814,-4.6723695,-4.742373,-4.842046,-4.461135,-5.131681,-4.8908787,-4.891673,-4.7055535,-4.8617334,-5.144891,-5.0150347,-5.035073,-5.017111,-4.7346044,-4.7236047,-4.6738825,-4.777034,-4.4474277,-5.2081704,-4.9849043,-4.705596,-4.7578034,-4.7425046,-4.890127,-4.758678,-4.9425917,-4.831736,-4.4450808,-4.5369277,-4.744685,-4.830922,-4.4454308,-5.0637026,-4.653571,-4.546361,-4.824151,-4.7035546,-4.941909,-4.537187,-4.9984756,-5.06987,-4.5234923,-4.8921833,-4.7692666,-4.7396545,-4.6781373,-4.8595138,-4.9132147,-4.6956577,-4.699604,-4.914242,-4.8906503,-4.793982,-4.848615,-4.308647,-4.6372404,-4.8280907,-4.597407,-4.664961,-4.8320594,-5.1245656,-4.850349,-5.3705606,-5.1989894,-4.6709557,-5.0715876,-5.178028,-4.4941835,-4.824804,-4.9772215,-4.785087,-5.0577393,-4.7903852,-4.9789577,-4.8545833,-5.0939784,-4.769628,105,5,1,6
631,-5.0147004,-4.963344,-4.7663174,-5.2079196,-4.672602,-5.0466447,-4.9349217,-4.9987106,-5.0142155,-5.0513105,-5.0273175,-4.950487,-5.152663,-4.944108,-5.2813044,-5.234159,-4.9523325,-4.9203453,-4.889333,-5.1142235,-4.885283,-5.276457,-5.06264,-4.537741,-4.917055,-5.018758,-4.870927,-4.9952755,-4.831264,-4.9578285,-5.078001,-4.91872,-4.948447,-4.940038,-4.942828,-5.4971123,-4.9777374,-4.490187,-5.0412846,-4.6768575,-4.6321416,-5.4299846,-4.791829,-4.798371,-5.18595,-4.8285108,-5.1489105,-5.08234,-4.799883,-4.7902718,-4.6831703,-4.940846,-4.6547184,-4.968614,-4.706594,-4.671328,-5.0384197,-4.78192,-4.815445,-4.8079824,-4.5284595,-5.0627995,-5.4128547,-5.05409,-4.8886433,-5.051714,-4.612255,-4.5967655,-4.9459004,-5.0715523,-4.976318,-4.949286,-5.0280375,-5.0035276,-5.01352,-4.9302945,-5.0846705,-4.7631598,-4.736799,-5.1393137,-4.601368,-4.519596,-4.933002,-4.796476,-5.2754555,-4.9447126,-5.016678,-4.676145,-5.04272,-5.315542,-5.1453867,-4.83002,-5.0754533,-4.8751254,-4.9429674,-4.8665977,-4.8219304,-5.0039067,-5.2198553,-4.87176,107,5,1,6
632,-4.8558407,-4.815912,-4.672308,-5.091591,-4.6604095,-4.709852,-4.966767,-4.939564,-4.8322043,-5.084784,-4.96303,-4.7303276,-4.933368,-4.863104,-4.9842906,-4.8626738,-4.876631,-5.03719,-5.282594,-5.210985,-4.9867706,-4.8539686,-5.2426233,-4.6623178,-5.041508,-4.797877,-4.595896,-5.3308706,-5.1772065,-4.872197,-4.758863,-4.969482,-5.1943965,-5.154485,-5.165297,-5.385401,-4.887555,-4.997864,-4.770235,-4.84299,-4.485106,-5.511351,-5.0349417,-4.882772,-5.159861,-4.8224792,-5.011368,-4.9278717,-4.9023576,-4.872229,-4.56406,-4.7808485,-4.6687126,-4.995884,-4.710517,-4.8503737,-4.7871523,-4.6273994,-5.084565,-4.838073,-4.908701,-4.671376,-5.173878,-5.1318564,-4.611001,-5.0570474,-4.8071694,-4.5897064,-4.821313,-4.720255,-4.8216896,-5.0838947,-5.0094147,-4.9384875,-4.7248588,-4.8757625,-5.0291076,-4.4613967,-4.626565,-5.120491,-4.744747,-4.7954707,-4.9512,-5.146275,-5.1174746,-5.2907095,-5.357568,-4.805248,-4.8281584,-5.4962153,-4.9799614,-4.8227158,-5.077509,-4.8979783,-4.9549737,-4.9280877,-4.865248,-4.8568797,-5.339811,-4.9058814,108,5,1,6
633,-4.8987775,-5.0282197,-4.8023295,-5.088012,-4.7871437,-5.087811,-4.6982145,-5.1641836,-5.0586452,-5.184093,-5.2624083,-4.7637796,-5.27422,-4.872268,-4.935504,-5.0428357,-5.295882,-5.3009267,-5.2874184,-5.216897,-5.0428305,-5.0630045,-5.43185,-4.7896404,-5.213524,-5.0060143,-4.689788,-5.230026,-5.280326,-4.910623,-4.82966,-5.136469,-5.32154,-5.359211,-5.2707,-5.309621,-5.1219096,-5.2058063,-4.9636126,-5.1922264,-4.7095246,-5.5477476,-5.080909,-4.9843173,-5.144955,-5.134021,-5.223815,-5.0447454,-5.2704372,-5.175121,-4.8800654,-4.986089,-4.9339676,-5.117074,-4.858094,-5.1047897,-4.9687395,-4.9012628,-5.1179724,-5.006533,-5.0967402,-4.839114,-5.2531614,-5.2117877,-4.6967006,-5.356103,-4.9342136,-4.888345,-4.854254,-4.908869,-5.086936,-5.0454726,-4.9896827,-5.168268,-5.155251,-5.1510453,-5.0578113,-4.6945996,-4.8497334,-5.1389728,-4.802418,-4.769182,-5.123835,-5.2485523,-5.3331604,-5.4520206,-5.520025,-4.99127,-5.1177244,-5.3466353,-4.9491525,-5.0665417,-5.3280597,-5.0733714,-5.1286607,-4.946733,-5.113632,-4.990125,-5.59384,-4.986487,110,5,1,6
634,-4.753735,-4.9328895,-4.5271945,-4.88308,-4.6885676,-4.795311,-4.837523,-4.6227045,-4.851027,-5.047387,-4.8131704,-4.632333,-4.846991,-4.807022,-4.8479133,-4.680811,-4.6524286,-5.1855073,-4.9389467,-5.193659,-5.0084705,-5.026475,-5.2414036,-4.490809,-4.907504,-4.750931,-4.5094604,-5.1261816,-5.1358123,-4.7615023,-4.882628,-4.8885827,-5.047944,-5.042431,-4.990903,-5.135107,-4.8044124,-4.805815,-4.719702,-4.992517,-4.4111304,-5.281834,-4.9718056,-4.699663,-4.8951955,-4.8600016,-4.9988346,-4.7778873,-4.822238,-4.8473773,-4.457471,-4.6153975,-4.653374,-4.91896,-4.6241236,-4.838538,-4.689622,-4.6777997,-5.0395374,-4.586897,-5.085793,-4.742182,-4.920214,-5.1199985,-4.5279827,-4.899761,-4.6661563,-4.547743,-4.8158975,-4.9145393,-5.119363,-4.8557816,-4.6178613,-5.0273347,-4.963019,-4.8200736,-4.969087,-4.4475374,-4.577827,-4.808236,-4.7799077,-4.7307205,-4.8737416,-5.1725917,-4.876179,-5.2120514,-5.0794997,-4.615719,-4.865026,-5.2162604,-4.658359,-4.954682,-4.9943132,-4.791475,-4.92683,-4.772342,-4.9275074,-4.9772134,-5.351247,-4.833003,111,5,1,6
635,-4.782813,-4.9467864,-4.5648503,-4.9269285,-4.7150364,-4.8657165,-4.9811273,-4.6624255,-4.930651,-4.937703,-5.0551057,-4.7061224,-4.8342113,-4.7829304,-4.991806,-4.7456374,-4.5734806,-5.3678746,-5.051729,-4.996085,-5.057492,-4.7529106,-5.250396,-4.6772313,-4.8114805,-4.9009547,-4.765416,-5.270868,-5.107552,-4.7708063,-4.814607,-4.9427485,-5.0453563,-5.117911,-4.97056,-5.0879536,-4.6732802,-4.872417,-4.696148,-4.9085507,-4.4108624,-5.345927,-4.900018,-4.675265,-4.9347615,-4.5958967,-4.9110556,-4.794577,-4.806665,-4.8993917,-4.6832504,-4.658863,-4.623558,-4.86699,-4.521653,-4.7189913,-4.6371107,-4.6571326,-5.0644,-4.766887,-5.026542,-4.623809,-5.2265806,-5.177547,-4.5630717,-5.028109,-4.846566,-4.6356707,-4.864427,-4.8805265,-4.9029236,-4.771543,-4.8777337,-4.9273987,-4.9323874,-4.748544,-5.082422,-4.343899,-4.614858,-4.997369,-4.8082147,-4.9395514,-4.80182,-5.094741,-4.8722234,-5.328847,-5.1817727,-4.7516284,-4.8729486,-5.4432745,-4.72847,-5.033577,-5.069405,-4.7085204,-5.220475,-4.867543,-4.8072133,-4.817501,-5.3973966,-4.7834873,112,5,1,6
636,-4.9741817,-5.036015,-4.764503,-5.095179,-4.843737,-5.0370593,-5.151543,-4.8793073,-5.1013184,-5.118931,-5.3112774,-4.8669043,-5.0569654,-4.8607235,-5.0602913,-4.9828925,-5.067912,-5.463283,-5.3852196,-5.2041326,-5.3867908,-5.256798,-5.241834,-4.884636,-5.075529,-4.917576,-4.7699456,-5.502889,-5.1418185,-5.0906596,-5.06428,-5.214517,-5.4348087,-5.3826056,-5.17513,-5.3220215,-5.0424995,-4.905253,-4.889316,-4.9513087,-4.5878177,-5.554111,-5.147985,-4.972167,-5.2242093,-5.00823,-5.283269,-5.057025,-5.186793,-5.216969,-4.861616,-4.9125786,-4.713463,-5.1215844,-4.8026695,-5.028824,-4.9523783,-4.7462234,-5.1202803,-4.9481816,-5.0544324,-4.934543,-5.3989635,-5.2674994,-4.6815844,-5.168192,-4.864741,-4.7083387,-5.1408057,-5.055685,-5.132289,-5.0711393,-5.19539,-5.0468245,-5.0756164,-5.0653796,-5.3897057,-4.6248283,-4.6215982,-5.0835323,-4.922377,-4.969558,-5.0968027,-5.347503,-5.160747,-5.354995,-5.2755704,-4.9960384,-4.962428,-5.4212685,-5.0357003,-5.2319713,-5.2683,-4.922273,-5.284687,-4.944793,-5.180407,-4.9369025,-5.503022,-5.0623655,113,5,1,6
637,-5.2488427,-4.9804745,-4.883881,-5.4039187,-4.599101,-5.0391107,-5.138002,-4.976248,-5.125637,-5.1584873,-5.00877,-4.989023,-5.29054,-4.978324,-5.239479,-5.2331367,-5.1372175,-4.995751,-5.1412096,-5.201678,-5.075107,-5.422969,-4.9766674,-4.5440145,-5.0629125,-5.24654,-5.011094,-4.9182897,-5.0138235,-4.8300247,-5.146557,-5.091102,-5.183064,-4.8339543,-5.032838,-5.4742746,-5.0584106,-4.5932317,-5.216009,-4.9404707,-4.6545434,-5.5503464,-4.8924932,-5.054148,-5.230826,-5.0164256,-5.4698777,-4.950783,-4.8571906,-4.980236,-4.8191266,-4.8776174,-4.6589293,-4.999814,-4.8432703,-4.8192368,-4.9484086,-4.927573,-5.106234,-4.556748,-4.7503543,-5.085699,-5.29415,-5.2334895,-5.057376,-5.218381,-4.506552,-4.6295905,-5.0285106,-5.102092,-5.094614,-5.0847397,-5.1209154,-5.035966,-5.3193145,-5.0945015,-5.1068625,-4.7187147,-4.763289,-5.176409,-4.7081666,-4.715141,-5.0590453,-4.8588805,-5.4247437,-4.964404,-5.196457,-4.8065996,-5.1062517,-5.3091755,-5.074764,-4.929368,-5.144974,-5.0042095,-5.1241817,-4.961887,-5.007694,-5.0164943,-5.277353,-4.9338946,114,5,1,6
638,-4.6224046,-4.7841167,-4.615341,-4.806744,-4.3709493,-4.775457,-4.5327363,-4.81702,-4.698064,-4.939358,-4.646905,-4.534402,-5.0287614,-4.4809175,-4.6263833,-4.818199,-4.9080725,-5.0212793,-4.9968667,-4.8520155,-4.9173517,-4.828434,-5.1763597,-4.6547565,-4.870605,-4.806135,-4.54151,-5.0338316,-4.9384203,-4.637703,-4.768422,-5.023588,-4.8801465,-4.9687862,-4.9745064,-4.932895,-4.904977,-4.757575,-4.6353006,-4.730104,-4.54065,-5.173963,-4.8152122,-4.7184825,-4.73202,-4.8534317,-4.9859657,-4.8017907,-4.9425883,-4.9019055,-4.333749,-4.613575,-4.486204,-4.821971,-4.5457106,-4.873031,-4.666514,-4.46907,-4.7737274,-4.6889596,-4.8703556,-4.661342,-5.181228,-4.887717,-4.4871798,-5.009406,-4.69622,-4.4878263,-4.710935,-4.7963862,-4.716972,-4.698446,-4.6762457,-4.908307,-4.9799294,-4.7525897,-4.896334,-4.3416414,-4.7791667,-4.847619,-4.383781,-4.7112894,-4.878198,-4.8751454,-5.0107346,-5.016037,-5.2383804,-4.611346,-4.8069463,-5.0783086,-4.902003,-4.9156127,-4.942018,-4.852494,-4.819166,-4.557826,-4.9685044,-4.736866,-5.1396065,-4.838547,115,5,1,6
639,-4.7849336,-4.996979,-4.833464,-5.0058246,-4.6871414,-4.947614,-4.829589,-4.8129683,-4.946894,-4.9180913,-4.8876266,-4.761198,-5.16852,-4.7026963,-4.7281237,-4.782249,-4.8672276,-5.117535,-4.9760222,-4.9805346,-5.1520467,-4.9696674,-5.1532,-4.7574105,-4.8063674,-5.0360746,-4.641926,-4.9927306,-5.134725,-4.9266477,-4.911999,-4.921865,-5.2858667,-5.022449,-4.896878,-4.8421717,-4.951441,-4.925353,-4.632635,-4.8513145,-4.4476075,-5.189168,-4.9416885,-4.791536,-4.7803836,-4.8943653,-5.202057,-5.0108523,-4.963717,-5.109457,-4.775523,-4.684345,-4.596994,-4.9549265,-4.4633675,-4.981521,-4.6740093,-4.7008915,-5.011477,-5.0045924,-4.9707274,-4.5409374,-5.1430564,-5.1086287,-4.5237722,-5.0004306,-4.844109,-4.773561,-4.8707004,-4.993998,-4.9115596,-5.0436006,-4.8410063,-5.055851,-5.1267943,-4.817029,-5.076389,-4.5290775,-4.6641755,-4.9169536,-4.7729754,-4.862254,-4.999828,-5.152406,-5.059451,-5.2758503,-5.219559,-4.723093,-4.997403,-5.3024445,-4.743153,-5.161496,-4.930588,-5.010118,-5.0214257,-4.802048,-5.0206633,-4.718037,-5.247434,-4.871715,117,5,1,6
640,-5.235795,-5.142014,-4.9345965,-5.2687,-4.7774205,-4.9963183,-4.960678,-5.1740837,-5.187955,-5.2279844,-5.156046,-5.1347437,-5.2074246,-5.1251564,-5.450501,-5.2362022,-4.975917,-5.1289306,-5.0062466,-5.2206426,-5.041836,-5.3998375,-4.973598,-4.6880403,-5.1287284,-5.23538,-4.9628787,-5.089687,-5.003534,-4.9258347,-5.2345376,-4.997678,-5.067832,-5.085511,-5.1866612,-5.493132,-4.993435,-4.4832253,-5.30585,-4.855434,-4.715608,-5.551933,-5.0505404,-4.9637475,-5.231893,-4.824135,-5.1887846,-5.167286,-4.8704934,-4.8814254,-4.6553974,-4.911722,-4.8979893,-5.1323075,-4.678911,-4.8389854,-5.08436,-4.914237,-5.175111,-4.790547,-4.7311535,-5.1282554,-5.578779,-5.0866175,-5.1984186,-5.253872,-4.7129035,-4.598401,-4.844543,-5.217986,-4.95459,-5.1160336,-5.1270394,-5.1138277,-4.99787,-4.984699,-5.17816,-4.84649,-4.824851,-5.122129,-4.758862,-4.6855564,-5.0441914,-5.0333343,-5.2827225,-5.2198305,-5.127736,-4.787742,-5.325013,-5.4548035,-5.235202,-4.802329,-5.2292924,-4.9427686,-5.094721,-4.965857,-5.0097904,-5.21148,-5.4374733,-5.1135,118,5,1,6
641,-5.2431116,-5.103869,-4.6889133,-5.1139607,-4.8843513,-5.3324304,-5.031875,-4.9419165,-5.1511607,-4.900228,-5.156254,-4.8227654,-5.086189,-5.2480803,-5.1135664,-5.0014377,-4.75815,-5.242932,-5.040326,-5.1853147,-5.0920672,-5.2483187,-5.0919785,-4.7211423,-5.058239,-5.1052566,-4.8898735,-4.9285436,-5.2067027,-4.931459,-5.1637797,-4.9540744,-5.111862,-5.1216,-5.032763,-5.215257,-4.925102,-4.7322364,-5.152013,-4.8977623,-4.447767,-5.31148,-5.110324,-4.968698,-5.1982303,-4.8884377,-5.403599,-5.1125994,-4.742875,-5.1630673,-4.8606567,-4.6519694,-4.7187967,-5.17137,-4.6369643,-4.78778,-5.1494246,-5.0144606,-5.207793,-4.858849,-5.2067847,-4.9392514,-5.3175335,-5.255837,-4.9430013,-5.185641,-4.8697143,-4.614176,-4.8982396,-5.187299,-5.1066513,-5.207502,-5.1529512,-4.99907,-5.221597,-4.9992814,-5.1726413,-4.750736,-4.6807876,-5.0663443,-4.7508755,-4.7148066,-5.092709,-4.94875,-5.2588954,-5.078826,-4.991895,-4.819441,-5.073037,-5.2977223,-4.8882318,-4.881956,-5.0928264,-4.9463525,-5.1903324,-4.8721786,-5.0953765,-5.0525665,-5.3259554,-5.0400662,121,5,1,6
642,-4.8807683,-5.033046,-4.6118093,-4.883207,-4.5466137,-4.698387,-4.694582,-4.664094,-4.888581,-5.151709,-4.9669714,-4.705653,-4.743221,-4.592033,-5.0036907,-4.6802917,-4.797681,-5.2510242,-5.0125046,-5.0872407,-5.041925,-4.9607487,-5.2122574,-4.699304,-4.9203105,-4.864949,-4.5520263,-5.355407,-5.0937657,-4.883383,-4.8729615,-5.230182,-5.09229,-5.2950764,-5.0994434,-5.186317,-4.92512,-4.902968,-4.772686,-4.9296713,-4.5904646,-5.41972,-4.909318,-4.691527,-5.0458255,-4.890883,-4.9825516,-4.754057,-4.8853745,-4.9992356,-4.4879713,-4.519052,-4.730322,-4.856087,-4.666402,-4.8873005,-4.626567,-4.6976705,-5.012305,-4.7067904,-5.0794563,-4.7759914,-5.096622,-5.03678,-4.6958065,-5.0586653,-4.8116937,-4.5123367,-4.9779696,-4.9758325,-4.919966,-4.8374343,-4.8113284,-5.170162,-4.881482,-4.9143796,-5.0704465,-4.2517753,-4.669149,-5.058484,-4.7955422,-4.785619,-4.88167,-5.1720414,-4.9375544,-5.2033405,-5.198194,-4.665434,-4.8985443,-5.3773136,-5.026614,-5.01775,-4.998485,-5.017031,-5.080508,-4.8205285,-4.924935,-5.0248065,-5.37381,-5.0224404,122,5,1,6
643,-5.0546203,-4.9920993,-4.898091,-5.1029477,-4.7786136,-5.1602054,-4.958124,-5.129738,-5.274891,-4.9775753,-5.163085,-5.044261,-5.198269,-5.098094,-5.3441358,-5.1219006,-4.9759502,-5.228083,-5.1247983,-5.1909657,-4.852256,-5.387273,-5.0023804,-4.6626124,-4.9547324,-5.1996927,-4.916936,-4.895471,-5.0470815,-4.8823395,-5.1105466,-4.949462,-5.3721676,-5.0057335,-5.1032047,-5.310776,-5.0366106,-4.6253963,-5.1084895,-5.0965867,-4.706598,-5.5743494,-4.9523964,-4.967857,-5.10323,-5.067169,-5.222475,-4.968516,-4.9412556,-5.058315,-4.83348,-4.756465,-4.902719,-4.956772,-4.6510725,-4.9256897,-4.9248886,-4.8675137,-5.1932,-4.652199,-4.9275727,-5.0766983,-5.3924336,-5.0806036,-4.9123244,-5.3535705,-4.7855,-4.8369093,-4.899923,-5.113719,-4.919117,-5.0798297,-5.1235147,-5.1154766,-5.28969,-4.999699,-5.0573006,-4.582892,-4.642876,-5.100147,-4.608572,-4.7844505,-5.13504,-4.7699156,-5.348722,-5.2778325,-5.207206,-4.8558836,-4.95696,-5.156544,-5.0615826,-4.9402647,-5.1269197,-4.98,-5.141678,-4.998143,-5.1459293,-5.045855,-5.267189,-4.958415,125,5,1,6
644,-5.3448873,-5.204121,-4.8925643,-5.41812,-5.065949,-5.405679,-5.2448297,-5.260659,-5.433329,-5.305728,-5.29056,-5.212389,-5.382176,-5.297711,-5.548398,-5.3127217,-5.297084,-5.4715137,-5.327176,-5.2739344,-5.2828507,-5.6175604,-5.289826,-4.743363,-5.220612,-5.346861,-5.0682964,-5.1573453,-5.218759,-5.095402,-5.417319,-5.01574,-5.637351,-5.2505846,-5.2425313,-5.400496,-5.2105618,-4.9933877,-5.4124374,-5.037799,-5.049439,-5.540876,-5.135357,-4.971059,-5.328236,-5.4638205,-5.2852716,-5.293272,-5.1326256,-5.119576,-5.145059,-5.152232,-5.0411077,-5.302292,-4.9082785,-5.159731,-5.381832,-5.230944,-5.5962377,-5.027748,-5.1850576,-5.2840953,-5.6736064,-5.391206,-5.0948715,-5.5267587,-4.926473,-4.913868,-4.9978385,-5.2672305,-5.288664,-5.4112773,-5.2439265,-5.2683325,-5.452516,-5.1774316,-5.317249,-5.1845713,-4.84337,-5.2689834,-4.991573,-5.0657287,-5.189592,-5.043386,-5.4067235,-5.455055,-5.2015624,-5.0752473,-5.0070944,-5.331463,-5.246223,-5.195496,-5.379494,-5.1576905,-5.3456674,-5.409713,-5.1896205,-5.1923327,-5.5161037,-5.248523,126,5,1,6
645,-4.9957733,-4.9777513,-5.1344295,-5.503357,-4.9210753,-5.397981,-5.215319,-5.3430696,-5.2935243,-5.2346277,-5.245257,-5.1654825,-5.330795,-5.1003227,-5.358281,-5.2991195,-5.145526,-5.0321774,-5.2757454,-5.3383255,-5.108061,-5.3606596,-5.660489,-4.8141313,-5.381163,-5.4092474,-5.2470016,-5.172257,-5.2460723,-5.2764773,-5.108441,-5.3343678,-5.241873,-5.2374573,-5.4260597,-5.8438253,-5.246393,-4.9886594,-5.219335,-5.211501,-4.900633,-5.709678,-5.132146,-5.2743855,-5.211061,-5.044421,-5.5080924,-5.3437896,-4.992554,-5.216913,-4.8982716,-5.1491723,-4.932368,-5.333861,-5.064538,-5.030943,-5.4094973,-5.0061336,-5.2284894,-4.8445945,-5.0627885,-5.1775217,-5.529762,-5.189257,-5.1729774,-5.3972034,-5.060902,-5.0458713,-5.204837,-5.2360783,-5.0205836,-5.126971,-5.3291383,-5.45306,-5.369391,-5.0533996,-5.2722783,-4.951747,-5.056789,-5.208934,-4.73406,-4.870145,-5.3831725,-4.9569874,-5.5217495,-5.314439,-5.625824,-5.1435266,-5.4231167,-5.3303375,-5.400564,-5.175422,-5.1071706,-5.1765485,-5.3310146,-5.129821,-5.287315,-5.2487874,-5.335417,-5.153802,127,5,1,6
646,-4.8280354,-4.9712334,-4.7119756,-5.2172832,-4.6322875,-4.792806,-5.032416,-4.834704,-4.8413363,-5.0906987,-5.015983,-5.027211,-4.8679795,-4.801073,-5.038625,-4.7410398,-4.9324694,-5.1726565,-5.184722,-5.0217133,-5.14463,-4.9913406,-5.241143,-4.687089,-5.054669,-4.817901,-4.586974,-5.4199324,-4.970986,-5.0571656,-4.791859,-5.0596595,-5.2850904,-5.2782516,-5.2112074,-5.337186,-4.7545853,-4.9218297,-4.811291,-4.9262257,-4.793693,-5.283238,-4.9060764,-4.6625824,-5.1553125,-4.8166704,-4.976172,-4.7744856,-4.98226,-4.993832,-4.7198706,-4.8570724,-4.9175954,-4.9403872,-4.719122,-4.9527345,-4.8681326,-4.838612,-5.0245686,-4.9242225,-5.0619984,-4.7245836,-5.1506004,-5.2434683,-4.7924423,-4.9713097,-4.8118,-4.604903,-4.958447,-4.9045005,-4.7519526,-4.936126,-5.0208197,-5.2199,-4.857804,-5.0580974,-5.257601,-4.5064154,-4.5986276,-5.14799,-4.8390326,-4.733414,-4.794048,-5.19443,-4.937663,-5.2871456,-5.0362873,-4.681804,-5.0778832,-5.3717947,-5.0985913,-4.9583554,-5.191849,-4.863437,-5.017404,-4.8393807,-4.888164,-5.000093,-5.527879,-4.9405627,129,5,1,6
647,-5.0149474,-5.027615,-4.7534437,-5.1712003,-4.763346,-4.8977933,-4.94163,-4.995841,-5.049777,-5.1576653,-4.876056,-4.765149,-5.0525093,-4.7763743,-4.9359965,-4.9268284,-4.874692,-5.223042,-5.267608,-5.253514,-5.103282,-5.0342646,-5.267015,-4.660759,-5.0002227,-4.9982996,-4.691783,-5.0550504,-5.2197413,-4.995674,-4.8829417,-4.973678,-5.2464504,-5.193688,-5.0664444,-5.1366196,-4.977294,-5.059051,-4.7541757,-4.978366,-4.5862536,-5.4901996,-4.9423447,-5.0329723,-5.0844254,-4.9829226,-5.151847,-4.875355,-4.8785353,-4.984898,-4.73582,-4.7590394,-4.7446656,-5.0355926,-4.551978,-4.915522,-4.8583326,-4.8110194,-5.0746646,-4.9536347,-5.079111,-4.626343,-5.1903033,-5.192027,-4.689152,-5.005579,-4.7775035,-4.6566668,-5.0435395,-4.893414,-5.0913105,-5.1342626,-4.8892407,-4.9556,-4.9663367,-4.864755,-5.1539273,-4.6481266,-4.7491727,-4.996642,-4.7742515,-4.82423,-5.024302,-5.287554,-5.2392964,-5.284484,-5.403946,-4.751015,-4.9310856,-5.419042,-4.814714,-4.9741945,-4.94204,-5.0598826,-5.159673,-4.897059,-5.014153,-4.7900944,-5.3593054,-4.889236,130,5,1,6
648,-5.2408786,-5.1492224,-4.856705,-5.364141,-4.880644,-5.216541,-5.1220903,-5.100436,-5.1591344,-5.2684565,-5.1214266,-5.1003294,-5.3264785,-5.0309553,-5.254421,-5.167727,-5.047385,-5.179368,-5.0491114,-5.3651958,-5.2475715,-5.4142704,-5.2745023,-4.797383,-5.2762165,-5.4008985,-5.1834316,-5.2162147,-5.126029,-4.9147444,-5.093488,-5.11132,-5.142778,-5.1893864,-5.339385,-5.667294,-4.967034,-4.8179774,-5.2728653,-5.016691,-4.8575315,-5.431581,-5.118852,-5.020915,-5.1021376,-4.840021,-5.4054813,-5.263996,-4.955088,-5.1911883,-4.71111,-4.935781,-4.7307267,-5.2313757,-4.948222,-5.047532,-5.251033,-5.026375,-5.2349367,-4.6951175,-5.2027364,-5.0629754,-5.476015,-5.2009006,-5.144781,-5.2193713,-4.7683887,-4.680084,-4.9363627,-5.2695665,-4.9712286,-5.045115,-5.2469335,-5.162693,-5.2873793,-5.051394,-5.297719,-4.7044563,-4.9084992,-5.303771,-4.774879,-5.0085154,-5.0572047,-4.9513955,-5.338913,-5.4215155,-5.3271823,-4.984527,-5.3357043,-5.4882517,-5.179843,-5.0663033,-5.334226,-4.991014,-5.228769,-4.8898087,-5.165844,-5.2074094,-5.388131,-5.149031,131,5,1,6
