p1_mean_weights,p1_sd_weights,p2_mean_weights,p2_sd_weights,mean_bias,sd_bias,pop,p1_id,p2_id
0.45170715,0.21069065,0.5027068,0.45318285,1.8725708,3.5417392,11,1,12
0.51365274,0.25665236,0.45489094,0.17859137,1.570121,5.7699885,11,1,12
0.4845011,0.36641818,0.50939417,0.37871277,1.3633404,2.823378,11,1,12
0.5210107,0.40362632,0.45974705,0.29405892,1.4774362,2.9011798,11,1,12
0.4929595,0.39303768,0.48132092,0.30986798,2.4465878,3.3202412,11,1,12
0.44893247,0.33989128,0.49004796,0.457298,2.0739942,2.3972867,11,1,12
0.49535772,0.17705958,0.45079,0.13013124,1.9135695,6.728176,11,1,12
0.48717847,0.5002303,0.4874078,0.3531459,1.5063772,1.5278637,11,1,12
0.47918656,0.25061542,0.48491156,0.34540358,1.716711,4.248711,11,1,12
0.49689478,0.13288794,0.4870739,0.14265113,1.1790595,6.8678646,11,1,12
0.48142684,0.25049704,0.4429452,0.37235332,2.6737113,3.4063044,11,1,12
0.48516834,0.34181064,0.4706077,0.37128857,0.99445647,2.981677,11,1,12
0.4526183,0.17595881,0.49825293,0.5552165,1.6955094,2.8976593,11,1,12
0.44062993,0.18107487,0.51202154,0.36090416,1.2281406,4.361863,11,1,12
0.49653232,0.23138987,0.4492607,0.09400958,2.095345,5.99801,11,1,12
0.46925053,0.37131748,0.49857613,0.2571326,1.9738114,3.6914878,11,1,12
0.48393434,0.16050994,0.47143602,0.1730187,1.4810882,6.551151,11,1,12
0.4375836,0.3128279,0.5006403,0.42923647,2.0002985,2.386444,11,1,12
0.47012752,-0.06020263,0.47699508,0.027312934,2.5125222,9.126926,11,1,12
0.486533,0.33653945,0.46864775,0.38095075,2.8576963,3.0861673,11,1,12
0.46040142,0.27628475,0.5086585,0.3583125,2.0390327,3.6859279,11,1,12
0.43684423,0.46793002,0.47150823,0.36613843,3.1518865,2.0896168,11,1,12
0.4512623,0.5697573,0.5129284,0.45242015,2.644359,0.47223118,11,1,12
0.45764527,0.46210206,0.52576965,0.30091462,1.8223698,2.0284293,11,1,12
0.43171754,0.34294426,0.5278846,0.31332353,2.4662051,3.3799536,11,1,12
0.47952518,0.51854753,0.45846814,0.37468535,1.92299,1.4765724,11,1,12
0.49561882,0.2440311,0.48189154,0.27399206,1.548109,4.588738,11,1,12
0.45921195,0.030760102,0.49438766,0.19338067,2.5427456,6.6771355,11,1,12
0.46103916,0.3678189,0.49578726,0.29755247,1.9211179,3.3856406,11,1,12
0.443742,0.22828794,0.51692694,0.3521974,2.4310522,4.007242,11,1,12
0.43372303,0.4281973,0.49456784,0.3851077,1.8383718,1.6344366,11,1,12
0.4720339,0.15583798,0.48527935,0.12415123,1.9597385,6.400949,11,1,12
0.44615805,0.46595937,0.502407,0.43443534,1.8862747,1.4107242,11,1,12
0.49042115,0.32408547,0.5097755,0.30719978,2.0580842,3.4128156,11,1,12
0.50999606,0.15049335,0.46131244,0.33223432,1.8890083,5.101862,11,1,12
0.45642826,0.28262076,0.49516585,0.15790987,2.9573002,5.453592,11,1,12
0.46737635,0.43981144,0.52605087,0.43351117,1.7335625,2.015524,11,1,12
0.47230735,0.30145875,0.5156555,0.53919166,1.5108557,2.1010454,11,1,12
0.45149896,0.0134988725,0.49479502,-0.051007003,1.6248406,9.537193,11,1,12
0.47232905,0.25173917,0.4856701,0.36938396,1.1734042,4.120452,11,1,12
0.4810931,0.39843333,0.4586263,0.32296583,2.8341265,3.0393538,11,1,12
0.46952713,0.21262418,0.47289634,0.26089692,1.6839535,5.129032,11,1,12
0.44816685,0.039410993,0.5168847,0.092807904,2.9126792,7.662283,11,1,12
0.4854623,0.20329382,0.475978,0.13472277,2.071704,6.2279854,11,1,12
0.49356365,0.33408132,0.48843116,0.35700697,0.6143711,3.6230984,11,1,12
0.4691876,0.3862102,0.47524148,0.31699827,2.589839,3.0554078,11,1,12
0.4503568,0.1219837,0.47703987,0.29338136,3.1244814,5.596833,11,1,12
0.4570047,0.4352001,0.49687716,0.27339315,2.8368595,2.8640985,11,1,12
0.4911683,0.2898479,0.46013096,0.18339068,1.3801265,5.3263745,11,1,12
0.47607455,0.14276442,0.49138376,0.09082547,0.9838237,6.744997,11,1,12
0.46646017,0.43706232,0.48725352,0.24773744,1.2948138,3.295949,11,1,12
0.4832588,0.30039707,0.46946204,0.47821712,2.2213013,2.5580611,11,1,12
0.45821905,0.26488754,0.4901725,0.20978521,3.0372984,4.6995173,11,1,12
0.4531998,0.3388119,0.4986917,0.394746,2.3322992,2.8103404,11,1,12
0.46430466,0.37027645,0.5077467,0.36149272,1.9785029,2.6897275,11,1,12
0.4812545,0.3417716,0.46465442,0.38775462,2.0004687,2.807794,11,1,12
0.45288306,0.104011424,0.50337195,0.25344336,1.8792813,6.2025385,11,1,12
0.46709767,0.42841318,0.45622808,0.34731263,2.0345476,2.5399542,11,1,12
0.45302665,0.503041,0.53010505,0.3464489,1.6031563,1.5974704,11,1,12
0.4881129,0.054587387,0.46856627,0.15402235,1.5335526,7.154283,11,1,12
0.4711027,0.41424757,0.49106663,0.3701082,1.4016765,2.620216,11,1,12
0.4756124,0.25034887,0.48132226,0.16708082,1.6783961,5.6022825,11,1,12
0.47554332,0.282915,0.47797632,0.21328202,1.1173041,4.788162,11,1,12
0.4599503,0.37454388,0.4968628,0.47203973,1.8636866,2.0888224,11,1,12
0.45728102,0.21794155,0.5089817,0.2068809,1.3900089,5.132367,11,1,12
0.4935343,0.40920484,0.4597277,0.3243456,2.2655368,2.7235107,11,1,12
0.48300198,0.4893793,0.46522257,0.28901982,2.1179957,2.1077054,11,1,12
0.48597264,0.306887,0.46080086,0.4083297,1.8519912,2.952915,11,1,12
0.49734494,0.33786783,0.49175906,0.13010356,2.103842,5.3609657,11,1,12
0.48240435,0.36727303,0.48860034,0.28851628,1.6993494,3.5322518,11,1,12
0.49478072,0.2592082,0.4716241,0.2226036,2.1924753,4.8573008,11,1,12
0.47436753,0.24054042,0.49311936,0.17243494,2.539929,5.381028,11,1,12
0.49740967,0.02567146,0.45278904,0.28102255,1.2104677,6.598895,11,1,12
0.47329652,0.40828967,0.4853773,0.13746923,4.412157,4.3059735,11,1,12
0.43950257,0.14813721,0.50355685,0.2403701,2.3481004,4.9307523,11,1,12
0.44825146,0.42368484,0.50956005,0.3944301,1.0734861,2.0148406,11,1,12
0.45173454,0.15913364,0.47992516,0.20129283,1.8179574,6.436225,11,1,12
0.48759198,0.16350517,0.46281984,0.37791035,1.3921876,4.467411,11,1,12
0.5000651,0.17089128,0.45274737,0.342063,1.0246167,5.2447276,12,1,13
0.47808722,0.24488452,0.4788097,0.25495717,1.2873253,5.1928177,12,1,13
0.4568731,0.48814136,0.47392896,0.3652313,2.2636158,1.7314516,12,1,13
0.49213135,0.20886491,0.4632531,0.3347624,0.9945307,4.579009,12,1,13
0.50436723,0.36110997,0.48291564,0.24897262,1.2743304,3.8396642,12,1,13
0.44760618,0.24320392,0.4851505,0.15094708,1.6142621,6.0833297,12,1,13
0.46155986,0.44004714,0.4993856,0.29754663,2.2114868,2.9785762,12,1,13
0.47802916,0.34411317,0.45687225,0.4752192,1.6102881,2.078264,12,1,13
0.47317293,0.31305215,0.48603794,0.42663136,1.1945908,2.98463,12,1,13
0.46624705,0.18576032,0.4931505,0.5492637,1.8323176,2.7008119,12,1,13
0.45069057,0.46401012,0.5023165,0.34636158,2.3021984,2.3433485,12,1,13
0.47129142,0.18647487,0.48034889,0.4641378,1.2073463,3.8094277,12,1,13
0.44402814,0.3997805,0.49309254,0.10938604,3.7547603,4.688526,12,1,13
0.4846612,0.21030602,0.477545,0.22333418,1.5107515,5.670129,12,1,13
0.48994976,0.377172,0.45916596,0.19486846,2.4420815,4.1926703,12,1,13
0.4939679,0.32126844,0.46763703,0.4573208,0.9117609,3.0072231,12,1,13
0.4823775,0.120636724,0.4903147,0.58802813,1.1809675,3.4024303,12,1,13
0.48481876,0.3223538,0.45953575,0.3742932,1.42065,3.4876657,12,1,13
0.48364586,0.45053318,0.4657079,0.39921656,1.8864152,2.1955338,12,1,13
0.472014,0.48563573,0.48314285,0.39634183,1.5942092,1.8892579,12,1,13
0.46210468,0.5321332,0.46478942,0.33322453,2.3212144,1.8654758,12,1,13
0.4734961,0.23990902,0.5087728,0.31392193,1.4763086,4.530392,12,1,13
0.474438,0.47701013,0.47945487,0.36216903,2.1218035,1.6967411,12,1,13
0.49764222,0.35401064,0.46460503,0.25723976,1.8257372,3.8058667,12,1,13
0.4843609,0.22632614,0.4820729,0.25770313,1.9236057,5.2592773,12,1,13
0.49755844,0.3160323,0.4819699,0.30751055,1.4760877,4.030899,12,1,13
0.43190533,0.5025977,0.5218033,0.36193326,2.0935493,1.867988,12,1,13
0.46464172,0.5780658,0.47853515,0.19817394,2.7141023,2.4626105,12,1,13
0.47722208,0.35586503,0.47959936,0.56091917,1.0538442,1.3383124,12,1,13
0.48770502,0.09685071,0.47661427,0.21556254,0.42498153,6.603104,12,1,13
0.51275134,0.37690252,0.4530182,0.49552274,1.0760944,2.319916,12,1,13
0.47045526,0.26909766,0.4998973,0.2649011,1.9785802,4.742762,12,1,13
0.40349096,0.48471117,0.51792705,0.335762,2.959877,1.8321018,12,1,13
0.4798202,0.329282,0.48639816,0.31460926,1.1971642,3.710521,12,1,13
0.46799284,0.4745649,0.49913302,0.33825693,2.1545095,2.6264477,12,1,13
0.49546254,0.24987526,0.46318352,0.334685,1.6807156,4.3823404,12,1,13
0.42962372,0.6288279,0.5017496,0.26872995,3.8329208,1.206079,12,1,13
0.49069437,0.34425712,0.46217299,0.32271677,2.3434632,3.5343266,12,1,13
0.51549083,0.50852585,0.4441978,0.3250394,2.057763,2.1393023,12,1,13
0.50009286,0.38359395,0.47012773,0.47832474,0.49783492,2.17434,12,1,13
0.46720177,0.3146971,0.47351068,0.28410202,1.5625162,4.4464808,12,1,13
0.5100467,0.52552235,0.4599968,0.2253724,3.483913,2.7740874,12,1,13
0.49857175,0.48387843,0.45731676,0.34679466,1.2048666,1.9708095,12,1,13
0.48928463,0.325707,0.5221206,0.39659047,1.0398673,2.9618616,12,1,13
0.48635778,0.39179942,0.4970811,0.3845086,1.6543916,2.8489919,12,1,13
0.49473062,0.63390183,0.45588353,0.3908764,2.4392133,0.8647829,12,1,13
0.46703437,0.4099872,0.50228316,0.38063198,1.9929433,2.3231137,12,1,13
0.4596008,0.35092562,0.48578635,0.37419045,2.2364452,3.2421596,12,1,13
0.4745676,0.3681458,0.4949596,0.45020556,2.131249,2.242938,12,1,13
0.48682612,0.1288081,0.487205,0.42752737,0.9000931,4.7923126,12,1,13
0.4972178,0.5712483,0.44812724,0.40625793,3.066052,0.16114555,12,1,13
0.46860385,0.3460639,0.47528473,0.30615312,1.9018551,3.7469869,12,1,13
0.46392328,0.30170217,0.49636263,0.36622936,0.93655455,3.711698,12,1,13
0.49693003,0.16470212,0.45981476,0.39439493,1.083821,4.8681254,12,1,13
0.4678099,0.08996274,0.46916273,0.33248517,0.77615875,5.875485,12,1,13
0.44733912,0.42586952,0.4792021,0.39901143,1.6668253,1.9065046,12,1,13
0.4915762,0.31070846,0.4641472,0.40208617,1.190894,3.3271863,12,1,13
0.45395944,0.55044544,0.5079598,0.32226035,1.5657389,2.1234074,12,1,13
0.4765726,0.48268643,0.44479004,0.45005465,2.6500769,0.9000516,12,1,13
0.46989897,0.22374967,0.50820214,0.34123763,1.4004035,4.4326572,12,1,13
0.5141192,0.3075586,0.45568502,0.3243058,0.40324965,3.7741547,12,1,13
0.49828047,0.3045139,0.4726861,0.43846756,1.2006967,3.0195234,12,1,13
0.47942132,0.33008608,0.4551605,0.44984168,2.456287,2.360159,12,1,13
0.48246548,0.21517836,0.45632172,0.4212028,0.76551604,4.1600957,12,1,13
0.44482037,0.52725744,0.48654217,0.10794857,1.8829803,4.6592064,12,1,13
0.48778713,0.16588566,0.46090606,0.263362,1.9010167,5.178406,12,1,13
0.48309693,0.5439881,0.4604201,0.40981948,1.8028549,1.225943,12,1,13
0.50656575,0.463579,0.43167925,0.45640442,2.4781203,1.0773109,12,1,13
0.46861398,0.41604453,0.49837753,0.43054026,1.6827844,1.5716069,12,1,13
0.49602517,0.5017938,0.4608698,0.45558113,1.5263329,1.4268131,12,1,13
0.43928432,0.56031364,0.49657393,0.37559193,3.5539644,1.5441298,12,1,13
0.48254538,0.23169887,0.47927225,0.35960582,0.09537542,4.6862583,12,1,13
0.5191201,0.41608498,0.461598,0.30250463,1.5570507,2.9527879,12,1,13
0.47366813,0.48793688,0.4865318,0.3280901,1.9192934,2.2594643,12,1,13
0.47652766,0.3757283,0.4716769,0.3182425,1.7576447,3.3082037,12,1,13
0.48366746,0.09373406,0.4712399,0.26820153,2.2570548,5.936304,12,1,13
0.48423192,0.1665926,0.48630375,0.46400332,0.7989607,4.0665746,12,1,13
0.49098912,0.15822564,0.47465125,0.30580944,1.202013,5.176552,12,1,13
0.51019603,0.21791865,0.4699758,0.506728,0.9534236,3.174344,12,1,13
0.46413535,0.5451218,0.48686075,0.45293474,1.9988351,0.5028564,12,1,13
0.49710017,0.37120306,0.4690643,0.45121408,1.4484295,2.030273,12,1,13
0.4916098,0.45704213,0.46657908,0.3631507,1.7668165,2.13236,12,1,13
0.48788315,0.55600977,0.4625321,0.4356025,1.2653894,0.706747,12,1,13
0.48502126,0.07457309,0.47060537,0.59962606,1.0113089,2.7446094,12,1,13
0.5118597,0.22174317,0.46493885,0.31860846,1.9014103,4.272015,12,1,13
0.50385684,0.4420498,0.47519186,0.45824796,2.1554315,1.663475,12,1,13
0.4434799,0.35684925,0.52501863,0.3201246,2.772416,3.0984557,12,1,13
0.4793698,0.17319408,0.48332465,0.21909533,0.84643024,5.8415194,12,1,13
0.4688676,0.29686368,0.49886146,0.48273018,1.2760932,2.3559577,12,1,13
0.49749643,0.42844415,0.4564529,0.50671196,1.8229879,1.463483,12,1,13
0.46175098,0.40747258,0.5053288,0.46023372,0.58801115,2.262175,12,1,13
0.49894074,0.2555425,0.46761906,0.31984997,0.43143925,4.560626,12,1,13
0.46659604,0.5116167,0.47604477,0.22741954,3.047586,2.6177049,12,1,13
0.4802249,0.44888946,0.48533854,0.23804083,2.0961738,3.5805745,12,1,13
0.46973974,0.29838645,0.49167448,0.28296673,2.3903651,3.7277048,12,1,13
0.500105,0.49305242,0.46656543,0.4837731,1.8357444,0.78806007,12,1,13
0.46379873,0.518562,0.49933073,0.29878998,1.77421,2.6747854,12,1,13
0.4653638,0.47246084,0.49097,0.17167898,3.3448362,3.9586036,12,1,13
0.47142684,0.23124334,0.5127788,0.25913852,1.1028037,4.8169465,12,1,13
0.49078608,0.5082033,0.46246636,0.18876934,2.1151855,3.0620718,12,1,13
0.49973553,0.22194976,0.46739557,0.43026388,1.0163679,3.4754624,12,1,13
0.48604184,0.31610325,0.50114876,0.27233785,1.3205618,4.375311,12,1,13
0.46001175,0.5305499,0.47206503,0.30287582,2.8208818,2.327767,12,1,13
0.45569152,0.025082327,0.48703775,0.5351289,2.1710985,4.7947493,12,1,13
0.4777116,0.5580784,0.479274,0.28737217,2.5100722,2.3401003,12,1,13
0.44656205,0.48640585,0.5059264,0.2814855,1.8443079,1.9686309,12,1,13
0.5292635,0.37473658,0.4443333,0.5084992,1.2405825,2.1095893,12,1,13
0.53395885,0.36849955,0.4519871,0.4028108,1.4233307,2.5041003,12,1,13
0.46598762,0.16196619,0.46066332,0.34886453,1.2700076,5.0813813,12,1,13
0.46986786,0.438026,0.49619225,0.5581219,1.9409041,1.2793114,12,1,13
0.441625,0.48483562,0.49718392,0.28812158,2.2114863,2.2565975,12,1,13
0.49977595,0.5082357,0.4547027,0.32124913,2.0427978,2.1637807,12,1,13
0.45874196,0.29477686,0.48452362,0.31672734,2.0958972,3.9419534,12,1,13
0.45413688,0.44805837,0.47184226,0.24777383,2.1595688,3.3173137,12,1,13
0.49274328,0.39897737,0.47644392,0.31021255,1.2422314,3.1745129,12,1,13
0.48201132,0.35392582,0.47303602,0.35591885,1.401082,3.4534774,12,1,13
0.45460054,0.6616818,0.45328185,0.22879963,3.9587884,1.597934,12,1,13
0.4401919,0.35727307,0.50218385,0.22505514,2.1785297,3.7442153,12,1,13
0.4691846,0.38180724,0.4632801,0.26181394,2.6311698,3.637926,12,1,13
0.5129856,0.48971015,0.47905746,0.4202257,2.333251,1.5917444,12,1,13
0.4612927,0.59996706,0.4741441,0.40813565,2.7632346,0.7933987,12,1,13
0.47460276,0.5290085,0.49559903,0.49711168,1.5767025,0.7720374,12,1,13
0.4834581,0.4532516,0.4751703,0.5041305,1.0681409,1.3864769,12,1,13
0.41863525,0.5366421,0.52120274,0.35841542,2.8922315,1.6078553,12,1,13
0.42774433,0.45802048,0.50794214,0.31974402,3.2935727,2.4977736,12,1,13
0.46022233,0.39848018,0.50368595,0.48518297,1.2878525,1.5006375,12,1,13
0.5073392,0.44591463,0.44525197,0.2922636,1.773015,3.4950233,12,1,13
0.43466035,0.32929152,0.5339664,0.049447805,3.1135612,6.0185695,12,1,13
0.514853,0.59705985,0.42290694,0.2176014,1.5228722,2.5063925,12,1,13
0.53562456,0.50915605,0.44417885,0.4090355,1.3417017,1.4708455,12,1,13
0.46538538,0.37210017,0.4823657,0.20438413,2.0130765,4.4395866,12,1,13
0.4597989,0.22455423,0.4841312,0.27303088,1.5846989,5.474784,12,1,13
0.47326028,0.38383394,0.47718626,0.38676566,2.1298926,2.360917,12,1,13
0.49141103,0.5412761,0.47870642,0.41690218,1.6697297,0.9651656,12,1,13
0.46439898,0.56545633,0.4795859,0.3615876,2.3456228,1.3151647,12,1,13
0.45616972,0.56044483,0.4805323,0.37473267,2.1242664,1.4266858,12,1,13
0.45421278,0.6774513,0.48728946,0.22439104,3.6090963,1.3792087,12,1,13
0.46985397,0.41022387,0.48038244,0.3615235,1.5474079,2.8160923,12,1,13
0.44059095,0.134992,0.51746714,0.63981295,2.029375,2.2173352,12,1,13
0.47733018,0.39482227,0.49160004,0.27914882,0.92423296,4.104128,12,1,13
0.4384151,0.35104883,0.5059809,0.28477645,3.0726175,3.582429,12,1,13
0.4761216,0.54475373,0.47659627,0.38122207,2.047429,1.4782834,12,1,13
0.44457927,0.5546536,0.5325024,0.37780902,1.8972206,1.1948125,12,1,13
0.43163317,0.47966477,0.52776533,0.38936952,2.5693374,2.3113184,12,1,13
0.491476,0.35996586,0.49545676,0.3542986,0.3680533,3.3945363,12,1,13
0.4570619,0.495098,0.49574217,0.2385551,2.6409538,3.0885215,12,1,13
0.4979586,0.3965152,0.46148288,0.36406305,1.6833436,2.8107157,12,1,13
0.4934475,0.5980145,0.44773778,0.23925363,3.2802217,1.99088,12,1,13
0.44049653,0.4684371,0.49033532,0.27613875,2.3312001,2.8610582,12,1,13
0.48736593,0.28309473,0.46150553,0.29921508,1.8086705,4.302462,12,1,13
0.45830747,0.332602,0.5006425,0.4677117,1.6955316,2.202838,12,1,13
0.49201253,0.36676997,0.4967002,0.24941191,1.1548336,4.113321,12,1,13
0.49477938,0.37205186,0.45507652,0.26228917,1.8822689,3.6780627,12,1,13
0.45939064,0.6320131,0.49745506,0.3627979,2.0185277,0.7050648,12,1,13
0.47401416,0.41039327,0.49793193,0.42968744,1.3505301,1.5554165,12,1,13
0.48318943,0.08525806,0.49803403,0.4429404,1.4823503,4.610938,12,1,13
0.47818872,0.3072888,0.49873877,0.2651397,2.7910821,4.2298,12,1,13
0.5122207,0.3920123,0.45237112,0.3755899,1.9826579,3.075613,12,1,13
0.5114119,0.2903011,0.4463727,0.2506411,1.5538574,3.838315,12,1,13
0.47687665,0.19519553,0.47019017,0.47456568,2.2002163,3.0804048,12,1,13
0.46317527,0.52675223,0.46722564,0.36929882,2.359498,1.738098,12,1,13
0.47212344,0.1693855,0.48882714,0.3679418,0.98288876,5.067569,12,1,13
0.48221263,0.48954618,0.4662922,0.30803066,3.0606127,2.158899,12,1,13
0.48237398,0.14861223,0.4548822,0.3606074,1.9566071,4.565457,12,1,13
0.5423739,0.59705,0.4201244,0.37287015,2.5417588,1.0638561,12,1,13
0.46862864,0.33487287,0.48506564,0.2003427,1.1787355,4.948756,12,1,13
0.41542876,0.25391936,0.53167665,0.21585894,2.003366,5.0241394,12,1,13
0.4952548,0.27072006,0.46273556,0.27849078,1.9659717,4.968605,12,1,13
0.46696252,0.5133264,0.46756667,0.39238426,2.4429026,1.8090105,12,1,13
0.46557975,0.51918054,0.4876534,0.37969184,2.9248343,1.5489323,12,1,13
0.49701712,0.4017178,0.45532036,0.35316265,2.7316923,2.7221746,12,1,13
0.5015701,0.43625042,0.47554475,0.48626074,1.277957,1.1409429,12,1,13
0.4823465,0.3445444,0.47376513,0.35819992,1.3277655,3.1886163,12,1,13
0.45796824,0.22471541,0.49758953,0.13806766,3.0453591,5.816634,12,1,13
0.4650764,0.21964127,0.47133896,0.38558954,2.1342776,3.7051528,12,1,13
0.47089,0.10363302,0.48717248,0.082885236,2.0866823,7.376948,12,1,13
0.49345696,0.39799592,0.4552244,0.43398845,1.8121462,2.0177672,12,1,13
0.5150301,0.48452982,0.43654096,0.39064774,0.82073236,2.4803405,12,1,13
0.4750041,0.5241651,0.4773579,0.35370153,2.8443155,1.5839326,12,1,13
0.49599144,0.54818815,0.45186794,0.34267718,2.6216483,1.6067355,12,1,13
0.44994384,0.14174002,0.4910889,-0.0014112294,2.7739434,8.273862,12,1,13
0.45073363,0.57807964,0.50826645,0.35965958,2.223886,1.4022194,12,1,13
0.48903584,0.55055285,0.45385027,0.35448807,2.8521035,1.3449297,12,1,13
0.47631672,0.33996198,0.4954701,0.44913068,1.6674011,2.3877592,12,1,13
0.47137225,0.294848,0.44851276,0.30975756,2.3458152,3.995528,12,1,13
0.47458687,0.25480792,0.47854662,0.32078984,1.3883615,4.103527,12,1,13
0.48913282,0.36452332,0.46836275,0.6053278,1.3017465,0.83071804,12,1,13
0.49551085,-0.1735106,0.49907142,0.028678894,2.4297504,10.096128,12,1,13
0.46004474,0.36730146,0.48208022,0.317294,2.702183,3.0866618,12,1,13
0.4813747,0.34417352,0.48804885,0.36489508,1.679642,3.1283343,12,1,13
0.42333058,0.6673696,0.4892371,0.2758739,3.7319756,1.2330717,12,1,13
0.4896937,0.2200243,0.48848507,0.2679143,1.6802363,5.4884815,12,1,13
0.4838126,0.33652383,0.47227517,0.43024772,0.8041487,2.8468013,12,1,13
0.45397767,0.4275705,0.48703828,0.39884305,1.6802708,2.0263662,13,1,14
0.48390934,0.4032489,0.4943267,0.43705177,1.7635779,1.905926,13,1,14
0.50221115,0.35028687,0.44956064,0.2953012,2.1828043,3.4428577,13,1,14
0.49713203,0.43236962,0.46553898,0.40670884,2.4879732,2.0428555,13,1,14
0.4570223,0.30738848,0.49961683,0.3640605,2.8532438,3.912441,13,1,14
0.4632893,0.3660754,0.47046465,0.2906798,2.525638,3.8728113,13,1,14
0.47374046,0.58695054,0.474464,0.3543858,2.3663368,1.3653033,13,1,14
0.4786694,0.21164493,0.4880545,0.5649962,1.4133048,2.2129788,13,1,14
0.46914592,0.3613991,0.46963337,0.3296367,2.4718122,3.5694585,13,1,14
0.487976,0.11742686,0.4947695,-0.020723194,1.7080581,8.495581,13,1,14
0.4583986,0.2875188,0.4915186,0.33517557,1.4992932,3.3625307,13,1,14
0.46768782,0.3574312,0.48175415,0.30717707,2.2550015,3.4296412,13,1,14
0.46955994,0.4425503,0.4779445,0.40728968,1.3519107,2.2891219,13,1,14
0.39631528,0.46716058,0.4803022,0.53316116,3.977863,0.675005,13,1,14
0.430945,0.3580269,0.5288482,0.5187497,2.1687536,2.539842,13,1,14
0.46400246,0.073651314,0.4826254,0.0062972307,2.3382096,8.557103,13,1,14
0.47717115,0.3360001,0.47989002,0.48343784,1.982532,2.4162877,13,1,14
0.4701338,0.34724024,0.47139117,0.17085718,1.6894376,4.7600174,13,1,14
0.4570331,0.24435139,0.48427033,0.21356887,2.9735699,5.3459744,13,1,14
0.48923582,0.21934688,0.43218982,0.18275367,3.8207254,5.0741363,13,1,14
0.4918528,0.06283274,0.4641556,0.44149935,2.0161731,4.467805,13,1,14
0.48887834,0.35324228,0.43128553,0.0769337,1.8088725,5.962679,13,1,14
0.49101567,-0.037652075,0.46967676,0.097685665,1.3867437,9.01851,13,1,14
0.44908714,0.113305725,0.5099216,0.39340243,2.2490425,4.5881233,13,1,14
0.4714657,0.3028996,0.47740167,0.40865517,0.9510832,3.255969,13,1,14
0.45030922,0.2947413,0.47750217,0.5896278,2.2245665,2.001138,13,1,14
0.49324983,-0.06261687,0.4618841,0.3104772,2.0591335,7.253354,13,1,14
0.4415475,0.37424034,0.50520116,0.2371465,1.9653416,3.7008185,13,1,14
0.46337917,0.20124939,0.49606022,0.11694652,2.207168,6.355343,13,1,14
0.48129836,0.49921873,0.47736195,0.44694734,1.9818254,1.5705968,13,1,14
0.5112604,0.28049034,0.4815858,0.38397226,1.1184524,3.3586524,13,1,14
0.49328965,0.34240282,0.45860472,0.31105235,1.2991335,3.67507,13,1,14
0.4383578,0.27091622,0.5034498,0.1912692,2.6141515,4.6395345,13,1,14
0.4794183,0.3886578,0.45433158,0.5623637,3.1658492,1.1422379,13,1,14
0.49983793,0.43468347,0.42198128,0.180723,1.9516238,4.442935,13,1,14
0.5097594,0.2562123,0.47668853,0.15547067,0.3861994,6.0534625,13,1,14
0.46679494,0.13063774,0.47678295,0.37520847,1.559406,5.5342035,13,1,14
0.47287768,0.42119887,0.4901098,0.29423553,3.089517,2.8606238,13,1,14
0.4728866,0.1961437,0.489866,0.19052674,0.36921558,6.401083,13,1,14
0.50093347,0.31634814,0.45230195,0.3640153,0.20962751,4.147522,13,1,14
0.4890336,0.44792542,0.46667883,0.4227377,1.5283186,1.5873126,13,1,14
0.43860862,0.35054484,0.49059087,0.4420922,2.0828273,2.390129,13,1,14
0.5030673,0.41042817,0.45618337,0.32320166,2.8702278,2.6987677,13,1,14
0.46317053,0.228966,0.48516858,0.0762521,2.9222603,6.830367,13,1,14
0.45381185,0.3244213,0.49598497,0.34757978,0.8238544,3.7535028,13,1,14
0.4616662,0.33526596,0.5121331,0.46555904,1.8640106,3.0860925,13,1,14
0.49879915,0.3060636,0.4346013,0.17785385,1.5157118,4.732759,13,1,14
0.4549412,0.11305982,0.49261808,-0.03302276,1.505336,8.87008,13,1,14
0.4867046,-0.23713103,0.4619301,0.32014203,1.416944,8.750378,13,1,14
0.48343706,0.48106933,0.46303055,0.29587013,3.3113394,2.33891,13,1,14
0.404252,0.45327625,0.51800984,0.3778146,1.7615418,2.272876,13,1,14
0.4737846,0.49276075,0.47734877,0.39991784,2.311346,1.5074738,13,1,14
0.47679374,0.3472454,0.48073864,0.08515479,1.215804,5.747681,13,1,14
0.46923387,0.4748363,0.46323112,0.5860329,2.122702,1.082124,13,1,14
0.4654905,-0.17753048,0.46011353,0.22678098,2.444827,9.018368,13,1,14
0.46022525,0.17084467,0.48760265,0.38320243,1.5361656,4.153798,13,1,14
0.46153662,0.32898465,0.4812757,-0.026584715,3.6365445,6.728413,13,1,14
0.4719945,0.323968,0.47396475,0.48254853,1.2724019,2.3698092,13,1,14
0.45552382,0.4045856,0.46741998,0.41317284,2.0376801,2.063328,13,1,14
0.45331654,0.12221366,0.49080938,0.19885601,2.2082791,6.450671,13,1,14
0.48471466,0.11624353,0.48718053,0.0954867,2.2862177,7.6097503,13,1,14
0.46294564,0.31497616,0.4966055,0.3276247,1.7167745,3.482749,13,1,14
0.4560766,0.287109,0.48905763,0.3630386,2.4759147,3.567358,13,1,14
0.46637106,0.50344294,0.4866119,0.32356125,2.8568606,2.2516587,13,1,14
0.43105257,0.29555517,0.49723035,0.48650983,2.5954823,2.4400396,13,1,14
