pop,individual,p1_mean_weights,p1_sd_weights,p2_mean_weights,p2_sd_weights,mean_bias,sd_bias,p1_id,p2_id
13,45,0.45019042,0.25913402,0.5403661,0.598108,0.23814115,2.6152596,,
13,46,0.4997387,-0.009347573,0.54289806,0.531614,0.18330915,3.2333395,,
13,49,0.5046496,0.33345306,0.5017223,0.5295858,0.72934324,3.0782518,,
13,50,0.49797684,0.30038062,0.5629583,0.44843146,1.0051029,3.7829611,,
13,51,0.46841937,0.12719622,0.4968851,0.6620164,0.5242182,3.0476656,,
13,52,0.5324547,0.26832575,0.45382887,0.65309495,1.17635,3.4016666,,
13,53,0.5117854,0.28433487,0.5277839,0.2428799,0.4687509,3.828615,,
13,54,0.50978124,0.17224969,0.4581624,0.36052418,0.8111648,3.89226,,
13,55,0.5112767,0.17343704,0.4957703,0.36631128,0.77343625,3.5600712,,
13,56,0.5551512,0.56719685,0.43765277,0.33061925,0.365228,2.5413518,,
13,57,0.5139098,0.34836707,0.4630401,0.16223706,0.66767985,3.9534278,,
13,58,0.4823826,0.23417614,0.5156546,0.8547281,1.0641338,3.5922477,,
13,59,0.40481448,0.3728592,0.5226363,0.28631535,0.18668398,3.1042979,,
13,60,0.4253409,0.34695017,0.54981965,0.28194264,0.8309339,4.0862575,,
13,61,0.4401034,0.28298646,0.5432353,0.19071731,0.60395813,4.275768,,
13,62,0.5021908,0.274686,0.5105476,0.41944358,1.2639499,3.6729922,,
13,63,0.47852102,0.35302246,0.4853415,0.22169584,0.6656755,4.308622,,
13,65,0.50259864,0.31777766,0.46565855,0.29550225,0.61859804,3.0387404,,
13,66,0.5667852,0.18385737,0.44674677,0.3754838,0.6121615,4.598549,,
13,67,0.4633451,0.55035514,0.5191587,0.32261685,0.66684496,3.367752,,
13,68,0.49651203,0.13651782,0.4716744,0.30384332,0.6894363,3.0683434,,
13,69,0.5402927,0.23208919,0.470835,0.1456287,0.95954174,4.3594017,,
13,71,0.44460028,0.72382367,0.4946693,0.33193713,0.44842783,2.8951309,,
13,72,0.5553275,0.42200506,0.4018826,0.1613414,0.8413155,3.9426281,,
13,73,0.5073345,0.33903253,0.5010128,0.49973014,0.44364864,3.6745865,,
13,74,0.47349226,0.005043363,0.51374346,0.4995788,0.49497366,3.695449,,
13,75,0.47494173,0.45351592,0.47657424,0.29496193,0.58622617,2.712032,,
13,76,0.48321146,0.4370244,0.44719055,0.48090026,0.365029,3.3220758,,
13,77,0.4313361,0.072802976,0.5244877,0.4968359,0.75218475,4.5169897,,
13,78,0.45510048,0.34098864,0.5728623,0.069946244,0.5581635,2.7801003,,
13,79,0.5709736,0.47598433,0.38495016,-0.10416471,0.46176994,3.6205003,,
13,80,0.46430725,0.43589538,0.5068487,0.3025067,0.52835655,3.3599463,,
13,81,0.5516429,0.26439866,0.44731873,0.39296746,0.36663467,3.678244,,
13,82,0.5195286,0.11012439,0.47691774,0.6189355,0.65382874,3.091391,,
13,83,0.4907202,0.27480793,0.49232832,0.5381304,0.8025803,3.1524894,,
13,84,0.5175592,0.4514966,0.5409661,0.29619563,0.5438013,3.473395,,
13,85,0.53721017,0.45308828,0.45362723,0.41615045,0.39188817,2.7019334,,
13,86,0.54964554,0.34067366,0.42047122,0.34001413,0.67572176,3.4007723,,
13,87,0.48322886,0.23791961,0.4828654,0.3669395,0.27068198,2.5861006,,
13,88,0.5214925,0.23463887,0.4736667,0.26732263,0.75658077,3.9816384,,
13,89,0.5338206,0.36408556,0.46520552,0.05049842,0.8427968,3.2008812,,
13,90,0.49303824,0.14685036,0.4735191,0.3000076,0.20083727,3.4346008,,
13,91,0.4906922,0.38764647,0.4919905,0.22297008,0.4429618,3.4420393,,
13,92,0.40723413,0.009625396,0.5256228,0.38906592,0.75935864,3.4879947,,
13,93,0.46546257,0.33419037,0.46204093,0.28051063,1.0052106,4.003009,,
13,94,0.51855385,1.0184995,0.5323602,0.15624319,0.2051943,2.6227038,,
13,95,0.47821084,0.1362218,0.49555182,0.52516985,0.00012967736,2.6176417,,
13,96,0.36999345,0.375335,0.5877291,0.23658231,1.3012413,4.971195,,
13,97,0.5567179,0.6935705,0.43075356,0.27483907,0.42435938,2.1087542,,
13,98,0.51135135,0.02336633,0.47998494,0.5872263,0.6570618,4.4674764,,
13,99,0.49398428,0.32873556,0.5181739,0.3205048,0.41630083,2.8161144,,
13,100,0.5106844,0.36437503,0.48018107,0.2914988,0.3849094,3.6785378,,
13,101,0.48165888,0.46474943,0.4722781,0.31099185,0.2876179,3.3458023,,
13,102,0.5087218,0.43722668,0.46131226,0.29780143,0.99287117,3.3329992,,
13,103,0.49909735,0.30089986,0.5119323,0.57512176,0.46572548,2.9510067,,
13,104,0.46270764,0.22773233,0.5356973,0.38218275,0.3738052,2.9651914,,
13,105,0.41019502,0.3525508,0.53355634,0.29022607,0.7576902,3.3530395,,
13,107,0.46721327,0.18994172,0.49938488,0.26292035,1.1398383,3.590639,,
13,108,0.44041008,0.4474391,0.5168459,0.4715927,0.2950384,2.4485748,,
13,109,0.4800189,0.26797098,0.49992606,0.29798338,1.0033625,2.8887544,,
13,110,0.47098768,0.4575223,0.50850564,0.20473418,0.7119158,3.8498397,,
13,111,0.4746515,0.48031434,0.5161481,0.30954394,0.33691758,2.4097202,,
13,112,0.4877103,0.4641282,0.48362565,0.5302007,1.1904386,2.832579,,
13,113,0.46253467,0.08770454,0.4642734,0.70386684,0.6513814,2.5148544,,
13,114,0.54276204,0.5586384,0.47937763,0.16661891,1.1968088,5.1258674,,
13,115,0.53504735,0.24240088,0.4661263,0.4089342,0.3097231,2.916678,,
13,116,0.46917045,0.35826916,0.5420486,0.4071537,0.6616056,3.4485009,,
13,117,0.47793293,0.23333028,0.45693508,0.3154006,0.7136376,2.8029425,,
13,118,0.57538915,0.5191089,0.43951946,0.29394227,1.4359255,3.5485191,,
13,119,0.5063063,0.36355633,0.4694006,0.32584888,0.66019154,3.3109314,,
13,120,0.4997912,0.28145957,0.53826344,0.5251393,1.4444505,3.689463,,
13,122,0.49523294,0.40421468,0.443798,0.24817519,0.513551,3.325355,,
13,123,0.41568694,0.34142897,0.5237513,0.19288652,0.8228385,3.2996209,,
13,124,0.46299303,0.418214,0.51535213,0.5740755,0.035075925,2.4157274,,
13,125,0.47930473,0.20972094,0.44928816,0.30427167,0.88588756,4.259517,,
13,126,0.43455124,0.51239806,0.5123532,0.23491488,0.75578296,3.1118019,,
13,127,0.5063076,0.28942713,0.48660952,0.37403953,0.7946407,3.134799,,
13,128,0.53925383,0.6095502,0.44041383,0.38060158,0.5278117,3.3314006,,
13,129,0.40984195,0.27185255,0.55326855,0.5391795,0.31706396,2.479508,,
13,130,0.47473443,0.37394395,0.57045287,0.48878872,0.50530225,3.134479,,
13,131,0.48203206,0.5538351,0.4676215,0.18754749,0.5618175,3.461518,,
13,132,0.50110596,0.49020243,0.5018423,0.17336586,0.95884645,2.7529697,,
13,133,0.45183158,0.4018904,0.4686778,0.3510658,0.7442863,3.5611103,,
13,134,0.51996744,0.38579327,0.50421786,0.68154985,0.6442877,3.7082415,,
14,1,0.51071036,0.46140927,0.48659965,0.22541283,0.3533611,3.066433,,
14,2,0.482849,0.26121214,0.57473457,0.32883644,0.172952,2.7101588,,
14,3,0.459746,0.11066293,0.5252467,0.106924124,0.32232875,3.5555916,,
14,4,0.52590024,0.40189376,0.44281232,0.29375204,0.39221677,3.1401968,,
14,5,0.5412963,0.27435434,0.5077767,0.31898558,0.4439966,2.3026028,,
14,6,0.47929746,0.40404993,0.47373247,0.3461014,0.59983987,3.2565613,,
14,7,0.56244916,0.39358363,0.48452234,0.04847873,0.6317545,2.719,,
14,8,0.46175104,0.30621982,0.5161975,0.4486844,0.3974748,2.1895823,,
14,9,0.45249313,0.15127903,0.52002406,0.44143847,0.12772007,3.2489831,,
14,10,0.51788354,0.5049447,0.5431496,0.4397804,-0.051333964,2.959607,,
14,11,0.5020099,0.4673226,0.47774822,0.30682418,0.66701597,3.219146,,
14,12,0.49483305,0.34078816,0.5179227,0.33923686,0.58339286,2.949982,,
14,13,0.44704333,0.23093086,0.5289164,0.2788555,0.58243537,2.4639847,,
14,14,0.45282835,0.38236314,0.53061575,0.37331372,0.10096328,1.903572,,
14,15,0.57336164,0.6097503,0.4543539,0.22584544,0.19090214,1.7521223,,
14,16,0.4865883,0.3291193,0.55479145,0.26424417,0.8883607,3.6651602,,
14,17,0.5067993,0.49730206,0.5292532,0.26548994,0.53049046,2.4106631,,
14,18,0.5004871,0.29283762,0.5496184,0.33289745,0.4445196,3.446924,,
14,19,0.5622084,0.26086038,0.4516714,0.37517703,0.6289356,3.002271,,
14,20,0.54587233,0.15191776,0.4888866,0.48329005,0.16495812,2.9849253,,
14,21,0.534436,0.4093804,0.5052781,0.3215514,0.84893477,3.3187819,,
14,22,0.5257604,0.2038417,0.49474442,0.42459035,0.6066243,3.4424994,,
14,23,0.5884597,0.16673961,0.42570204,0.39090538,0.69699556,3.4102614,,
14,24,0.47226343,0.5347109,0.5261465,0.29455534,0.5684779,2.1807506,,
14,25,0.5100562,0.21370795,0.4517906,0.13876255,0.5730495,3.108205,,
14,26,0.5000762,0.48005816,0.5301362,0.3923724,0.17427897,2.457021,,
14,27,0.46584713,0.32853493,0.52969325,-0.03860788,0.43746394,3.2808275,,
14,28,0.5443765,0.23471116,0.4369395,0.18519564,0.85104024,3.7947888,,
14,29,0.508006,0.38930053,0.521194,0.2350291,0.29240224,3.2179213,,
14,30,0.50444293,0.5591144,0.5113509,0.15019749,0.40353465,2.639441,,
14,31,0.37991425,0.5346838,0.56171584,0.051848583,0.2620362,2.7208202,,
14,32,0.51121825,0.22798875,0.46038398,0.24419188,0.72749686,3.6054952,,
14,33,0.48196346,0.4085257,0.515111,-0.035931505,0.40084857,3.2278357,,
14,34,0.54811275,0.22043411,0.4098926,0.3717063,0.32980034,3.7723742,,
14,36,0.44133568,0.26727584,0.54424846,0.3092966,0.22175662,2.7473893,,
14,38,0.52974886,0.46418983,0.46657902,0.3785885,0.32472122,2.3678186,,
14,39,0.49301225,0.3245369,0.45183343,0.42824396,0.73886025,3.623334,,
14,40,0.48191005,0.38526922,0.5319114,0.3422909,0.3498857,2.8763337,,
14,41,0.44637644,0.37689444,0.57446426,0.370619,0.22959259,2.637332,,
14,42,0.43316197,0.14301468,0.5434987,0.2586769,0.06701872,2.6300268,,
14,43,0.4735005,0.51001215,0.54315853,0.13272949,0.49338466,3.1767876,,
14,44,0.48556107,0.48398328,0.5193716,0.09604543,0.61245376,2.830439,,
14,45,0.4890316,0.50915265,0.5702791,0.65893036,0.42035186,1.7333728,,
14,46,0.43354836,0.35853368,0.57194406,0.23413867,0.36604726,2.2821074,,
14,47,0.5288768,0.37308306,0.5228133,0.20635068,0.524292,3.4494467,,
14,48,0.47714186,0.30080566,0.47886518,0.293483,0.17327651,3.4985511,,
14,49,0.44336224,0.42693996,0.5203299,0.21654285,0.5171038,3.3291645,,
14,50,0.47719666,0.2657156,0.54477304,0.21428001,0.82137793,3.6527338,,
14,51,0.48476905,0.21092552,0.56028056,0.3506723,0.37233627,2.741568,,
14,52,0.46760398,0.3048153,0.53150403,0.43587852,0.46965218,2.7342112,,
14,53,0.51333857,0.14453274,0.45459747,0.5413382,0.39529923,3.2593443,,
14,54,0.49943823,0.46521255,0.51409656,0.29217613,0.32630104,3.3727894,,
14,55,0.5347066,0.41443887,0.4750192,0.1407677,0.41488042,2.7788336,,
14,56,0.4570052,0.5045625,0.53222775,0.25248468,0.8063662,3.4526882,,
14,57,0.53316534,0.24566595,0.51116264,0.26436287,1.1689191,3.2391243,,
14,58,0.5441892,0.16176893,0.49877802,0.35403585,0.38239855,2.4368987,,
14,59,0.5558406,0.4134501,0.47682202,0.3496397,-0.0480275,3.4647455,,
14,60,0.52077866,0.27144945,0.47662747,0.34337312,0.122464314,2.6124897,,
14,61,0.4372052,0.41785607,0.55813825,0.18691896,0.9404818,2.8782763,,
14,62,0.48539963,0.3494309,0.5027274,0.17009225,0.45863757,2.5620863,,
14,63,0.45689398,0.2867344,0.537717,0.38053274,0.3263832,2.568875,,
14,64,0.5257794,0.24345475,0.5211603,0.3140954,0.28959918,3.4402997,,
14,65,0.5119839,0.40171066,0.4436331,0.25541583,0.5651032,3.1225224,,
14,66,0.4817909,0.35589713,0.50454754,0.34536067,0.6808563,3.374981,,
14,67,0.44370782,0.37370053,0.5179711,0.27645528,0.8291501,3.323248,,
14,68,0.5708485,0.17999534,0.42839733,0.41966957,0.85365486,3.7836668,,
14,69,0.51016843,0.41776344,0.4933097,0.3404396,0.5689579,2.7089498,,
14,70,0.5507572,0.41130322,0.4922945,0.1418069,0.4985404,3.2721624,,
14,71,0.46864724,0.25989914,0.5288805,0.37685078,0.11609624,3.06039,,
14,72,0.50374365,0.48597395,0.5320963,0.32235768,0.12455622,2.6442113,,
14,73,0.52335155,0.35777104,0.4572322,0.60030437,1.0503466,2.562107,,
14,74,0.4557652,0.31161696,0.46726722,0.3573127,0.37254506,2.678654,,
14,75,0.44373488,0.38118348,0.5320379,0.2952305,0.20698029,3.1275654,,
14,76,0.45350826,0.4185439,0.54390764,0.11821385,0.86597884,4.0912304,,
14,77,0.4889425,0.53008884,0.54614383,0.049390797,0.69719774,2.8485363,,
14,78,0.60815084,0.40724653,0.4239264,0.33554903,0.58508503,2.793151,,
14,79,0.45078894,0.5498581,0.5501984,0.34237683,0.6447171,2.6897414,,
14,80,0.5086075,0.26073885,0.5423463,0.3599889,0.6089426,3.6229181,,
14,81,0.45331895,0.35108554,0.50619066,0.40333658,1.0912201,3.564595,,
14,82,0.47091776,0.24924394,0.49085763,0.47115296,0.9407962,3.6258154,,
14,83,0.45340693,0.54894054,0.55583835,0.257278,0.62781775,2.754978,,
14,84,0.44437551,0.62201667,0.5372582,0.36215594,0.5052827,1.814378,,
14,85,0.49904543,0.44907564,0.5233646,0.24325812,0.3889257,3.2288396,,
14,86,0.4842782,0.380479,0.51008254,0.25867242,0.7506333,3.3487542,,
14,87,0.50642514,0.5479897,0.47261766,0.1649463,0.36319065,3.3690534,,
14,88,0.560353,0.17616963,0.46224216,0.20671313,0.6945553,3.622429,,
14,89,0.4684275,0.18955228,0.51467854,0.41261873,0.63766485,2.801065,,
14,90,0.5065181,0.20194995,0.49863914,0.41522387,0.66638386,4.013878,,
14,91,0.5047087,0.47228485,0.5097875,0.4204057,0.7773805,2.871402,,
14,92,0.5659454,0.4713365,0.47931176,0.37982243,0.8281284,2.853055,,
14,93,0.47205204,0.4450678,0.5078085,0.28961727,0.20223778,2.7117317,,
14,94,0.53443897,0.19483757,0.4539214,0.4183174,0.28336883,2.7766538,,
14,95,0.5097815,0.3287955,0.53369826,0.24554999,0.7962043,3.2722142,,
14,96,0.49162835,0.37924075,0.51309764,0.37650993,0.8394879,3.5145268,,
14,97,0.46069938,0.43934926,0.5063091,-0.006792782,0.80494875,3.3530169,,
14,98,0.48106897,0.3593877,0.5229195,0.25910443,0.5432076,3.751149,,
14,99,0.47196394,0.49171582,0.53548336,0.08278405,0.8977117,3.4204836,,
14,100,0.5136871,0.46577883,0.45845157,0.3195856,0.62242097,3.0198174,,
14,101,0.44519097,0.5639121,0.55881035,0.08031778,0.8931974,3.3371148,,
14,102,0.5003102,0.38682872,0.5062042,0.44347212,1.3759458,3.481914,,
14,103,0.49027485,0.55453193,0.45819974,0.10312621,0.59635293,3.9300706,,
14,104,0.4467675,0.32878616,0.5668762,0.2594477,0.350271,2.549643,,
14,105,0.46766546,0.3052973,0.5639362,0.3671888,-0.026327342,2.3054824,,
14,106,0.45710504,0.16010748,0.518097,0.27788046,0.7591684,3.5300965,,
14,107,0.506772,0.717982,0.48986518,0.25470787,0.9040891,2.5293639,,
14,108,0.49063832,0.54638994,0.5508329,0.36272153,0.74002266,3.7302759,,
14,109,0.46322238,0.40173358,0.52299047,0.27052128,0.7245186,4.2026105,,
14,110,0.51033944,0.31487164,0.4655215,0.23997347,1.1120144,4.1161327,,
14,111,0.47689688,0.8262513,0.5373363,0.18628028,0.515553,2.760238,,
14,112,0.4777748,0.07036575,0.5008271,0.34836155,1.1192002,4.18425,,
14,113,0.51884156,0.36035025,0.49175316,0.41585642,0.2732237,2.2140281,,
14,114,0.5775188,0.5367364,0.48172837,0.44512647,0.31224072,2.8753655,,
14,115,0.49589694,0.4869465,0.50591224,0.299016,0.565236,2.7094357,,
14,116,0.5353415,0.49634466,0.46200177,0.49776456,0.5640193,2.7433429,,
14,117,0.5163268,0.38940173,0.48283625,0.24108568,0.7231239,3.5654018,,
14,118,0.52581346,0.43766057,0.46199417,0.2075278,0.8639827,3.36452,,
14,119,0.48743665,0.27083278,0.49336419,0.29648566,0.75640297,3.224241,,
14,120,0.4884194,0.57952344,0.5034171,0.24376628,0.20829226,2.2863572,,
14,121,0.5757216,0.25594473,0.41144744,0.17371878,0.4434618,3.0829198,,
14,122,0.47317293,0.36759812,0.551953,0.15346807,0.107133925,3.6228282,,
14,123,0.4789971,0.15085527,0.5383634,0.30092818,0.45089364,3.826373,,
14,124,0.53829753,0.46260828,0.5008776,0.20779833,0.5768553,3.9920216,,
14,125,0.50022906,0.2945088,0.47942814,0.34893078,0.5352584,3.9558196,,
14,126,0.46398377,0.22874123,0.4961278,0.34106192,0.60523295,3.7721846,,
14,127,0.4450041,0.33026707,0.57142305,0.33497962,0.41821355,3.277513,,
14,128,0.4861743,0.33526245,0.4900252,0.42486602,0.7872139,3.1076665,,
14,129,0.42233866,0.2710013,0.55675125,0.18746915,0.6739796,3.0923715,,
14,130,0.57471347,0.46339303,0.4608002,0.18985197,0.9337983,3.361216,,
14,131,0.49934995,0.4072916,0.45216474,0.39059222,0.8597961,3.5695882,,
14,132,0.47207627,0.31135592,0.5333016,0.25486693,0.55165756,3.108115,,
14,133,0.5366455,0.13279586,0.41338092,0.3919383,0.5532646,3.7278824,,
14,134,0.50809515,0.28103954,0.5010023,0.46916777,0.52407724,3.1378827,,
14,135,0.5349531,0.22906408,0.48214674,0.3495333,0.54611355,3.8193634,,
14,136,0.47696942,0.19956058,0.48554826,0.23567316,0.5882919,4.00556,,
14,137,0.47506386,0.23844126,0.4931769,0.404742,0.5837625,3.8028002,,
14,138,0.50403094,0.2706145,0.5018919,0.39330414,0.55895,2.9605215,,
14,139,0.4960634,0.5554853,0.5129058,0.27063566,0.6602543,2.947817,,
14,140,0.53805786,0.41464147,0.51017344,0.26037017,0.5401215,2.7851918,,
14,142,0.53864884,0.32065225,0.4765317,0.3900684,0.17632562,2.8756633,,
14,143,0.48224685,0.37120265,0.4675426,0.38310876,0.9838273,3.5928426,,
14,144,0.5226453,0.4488149,0.5210317,0.25922853,0.4570825,2.8807254,,
14,145,0.43389237,0.620308,0.5791464,0.26726028,0.199968,1.7126467,,
14,146,0.5095722,0.42982665,0.5018943,0.22142483,0.6906999,2.300543,,
14,147,0.45333493,0.42294726,0.5554479,0.296032,0.634614,3.1400752,,
14,148,0.41390145,0.26902175,0.5881088,0.33431557,0.61105037,4.194505,,
14,149,0.487953,0.41983896,0.5089094,0.039993756,0.9632066,2.3914256,,
14,150,0.524122,0.2961523,0.48240024,0.44351998,0.72944427,2.9397264,,
14,151,0.4594093,0.48820752,0.56116986,0.27869666,0.47950742,2.3485503,,
14,152,0.49279523,0.2192813,0.5076839,0.46101195,0.2645415,2.2720428,,
14,153,0.48832315,0.29757208,0.48536682,0.43168747,0.2546348,3.0290985,,
14,154,0.45548522,0.31837887,0.5214308,-0.05993843,0.82877487,2.3341293,,
14,155,0.4568804,0.299811,0.5410679,0.10154586,0.43582964,3.70025,,
14,156,0.5304862,0.17927495,0.4420036,0.2640073,0.3910268,4.1175847,,
14,157,0.4421876,0.3864168,0.5132382,0.29059643,0.5926246,2.8861046,,
14,158,0.5707053,0.5791028,0.40672377,0.3158287,0.46779245,2.3842244,,
14,159,0.48014545,0.06374285,0.47318986,0.3431117,0.28980386,3.2280614,,
14,160,0.41862673,0.30602345,0.5403235,0.3926165,0.81922305,3.6303322,,
14,161,0.5076014,0.23089297,0.509595,0.20100133,1.4276956,4.4851136,,
14,162,0.45021856,0.3470464,0.49589178,0.29411927,1.2207143,3.4951963,,
14,163,0.5180576,0.44650668,0.52535385,0.4423704,0.9093529,2.8472652,,
14,164,0.5180497,0.27307245,0.47812566,0.25232637,0.41060376,2.9213219,,
14,165,0.50394076,0.3579279,0.5549301,0.5285301,0.23076274,2.8014305,,
14,166,0.48024297,0.4862968,0.54393816,0.37694827,0.24356826,2.4406552,,
14,167,0.47488034,0.5379601,0.53160244,0.17979553,0.32680637,2.953518,,
14,168,0.44576597,0.17486195,0.59358764,0.32633469,0.4150348,3.3000743,,
14,169,0.54838973,0.37459332,0.4528697,0.4068308,0.46946424,3.6248405,,
14,170,0.43831158,0.3904308,0.4648595,0.22503556,0.42820132,3.5348895,,
14,172,0.46789455,0.18182023,0.5429936,0.29350248,0.54409325,3.642916,,
14,173,0.48148644,0.5004985,0.56971353,0.095135525,0.97310543,3.3073337,,
14,174,0.48482114,0.20523196,0.5285621,0.4213978,0.37731516,2.9726214,,
14,175,0.4952953,0.3589246,0.4749335,0.4837097,0.29885197,2.5949783,,
14,176,0.4625116,0.47993994,0.53042156,0.2795735,0.2587144,2.7971084,,
14,177,0.54574054,0.39644802,0.5086009,0.15009911,0.77261436,3.1008172,,
14,178,0.4558692,0.24364848,0.52164125,0.2805316,0.8915685,3.382741,,
14,179,0.49315098,0.25102162,0.5226764,0.1946598,0.64642006,3.5708284,,
14,180,0.55468124,0.43487945,0.45020738,0.35814914,0.2360273,2.755328,,
14,181,0.50569355,0.25182083,0.47539607,0.20623554,0.7439587,3.5525548,,
14,182,0.4597481,0.6209021,0.5572356,0.2971492,0.51103294,2.6705618,,
14,183,0.46149766,0.42188406,0.5309528,0.3249259,0.57034993,3.6720278,,
14,184,0.49130923,0.5822154,0.5027366,0.19666643,0.2850507,2.5574412,,
14,185,0.61268675,0.49236485,0.45149082,0.18364619,0.59145933,2.5164323,,
14,186,0.4118839,0.16632503,0.5762954,0.2756235,0.73306453,4.5464745,,
14,187,0.44278467,0.49308065,0.5313004,-0.095312335,0.86684394,3.402165,,
14,188,0.41181362,0.27904242,0.61722714,0.19173232,0.31984034,3.4770184,,
14,189,0.5150118,0.29029682,0.4984945,0.33453423,0.37239814,2.8838344,,
14,190,0.44615412,0.35679042,0.50698745,0.35044065,0.8126878,3.6627936,,
14,191,0.4763723,0.28899556,0.5330624,0.32308018,0.9093479,3.6085813,,
14,192,0.5514112,0.23950958,0.411371,0.48825034,0.14487883,3.8400311,,
14,193,0.3854013,0.21386082,0.63916516,0.295917,-0.0034983456,2.38622,,
14,194,0.5184482,0.25418824,0.4793888,0.39821056,0.37283468,3.5562444,,
14,195,0.5159808,0.44456157,0.51172966,0.27643245,0.3772151,2.7132382,,
14,196,0.4859817,0.40329373,0.5275202,0.32417026,0.06992196,3.5051544,,
14,197,0.5249684,0.31733072,0.5176227,0.24829604,-0.02292794,2.4330595,,
14,198,0.5267368,0.45603132,0.52113277,0.47662634,0.14884576,2.0273163,,
14,199,0.52601725,0.3523827,0.52646524,0.59774274,0.51975584,3.0910037,,
14,200,0.4779966,0.37956467,0.5658665,0.11212445,1.2229786,3.5254805,,
15,1,0.49547517,0.3528616,0.55713075,0.11286905,0.38275552,3.0333352,,
15,2,0.5504793,0.31413946,0.51316196,0.7594048,0.19623914,2.375515,,
15,3,0.5164861,0.34978208,0.51313305,0.39645043,0.27380148,2.968244,,
15,4,0.40893403,0.29740536,0.5699721,0.16903776,0.24550246,3.7659194,,
15,5,0.49037158,0.6914388,0.51246035,0.43162608,0.5327449,3.7103536,,
15,6,0.4249983,0.24250591,0.56851625,0.36150208,0.45746765,3.1236045,,
15,7,0.43951273,0.53050876,0.6272834,0.5605335,0.6021339,2.8873172,,
15,8,0.55041474,0.4495988,0.47104448,0.12872471,0.6241423,2.6101875,,
15,9,0.5238435,0.5029471,0.5233105,0.7078295,0.65813565,1.6317937,,
15,10,0.4760071,0.40637854,0.54832697,0.39519128,0.5800799,3.5014703,,
15,11,0.56187093,1.6382079,0.4724182,0.40273857,0.5275411,2.0660567,,
15,12,0.4683604,0.66971827,0.5383591,-0.09875778,0.5934505,2.2546325,,
15,13,0.5010637,0.50280505,0.50049245,0.20006712,0.61059207,2.745865,,
15,14,0.50978506,0.6100849,0.5043739,0.24969368,0.48847005,2.5776646,,
15,15,0.5809715,0.6438361,0.5116406,0.22495477,0.31329745,2.2331948,,
15,16,0.49240375,0.6592909,0.5467188,0.39177665,1.2385964,2.3457203,,
15,17,0.44764292,0.4246021,0.54975075,0.53761953,0.63565147,2.927466,,
15,19,0.5380148,0.42030746,0.4871299,0.38030165,0.3027463,2.3866763,,
15,20,0.5026026,0.37989148,0.5137075,0.34095618,0.010031715,1.9059232,,
15,21,0.48647776,0.78667647,0.5850512,0.42521232,0.3384303,1.2660975,,
15,22,0.51963353,0.3061163,0.5026125,0.47347957,0.56687534,3.5123544,,
15,23,0.40993607,0.33986562,0.58043367,0.3287173,0.4343742,3.6625066,,
15,24,0.5017521,0.5415614,0.5605951,0.1918106,0.25162646,1.771912,,
15,27,0.4539622,0.59497815,0.55112904,0.4397823,1.1094245,2.7159576,,
15,28,0.5571395,0.7289127,0.5519012,0.21188179,0.5469016,3.1201687,,
15,29,0.48167473,0.8726382,0.53499633,0.27125785,-0.004218124,2.1427119,,
15,30,0.5289097,0.6126109,0.5056874,0.18723197,0.7469763,3.3213627,,
15,32,0.5140757,0.56079865,0.4906231,0.34375867,0.53750664,1.7723231,,
15,33,0.46659648,0.47803435,0.5495834,0.24539167,0.31241855,2.9705122,,
15,34,0.54065514,0.31223202,0.49513304,0.73310435,0.36479297,3.0008466,,
15,35,0.530089,1.1227332,0.5376342,0.18871833,0.17468332,1.9365567,,
15,36,0.47486693,0.45653647,0.50704914,0.24289928,0.120982625,2.4456263,,
15,37,0.47448435,0.15459591,0.58151674,0.9282263,0.36665237,3.7086868,,
15,38,0.5165991,0.45779878,0.47049624,0.18969744,0.9868482,3.6194868,,
15,39,0.56084603,1.6127636,0.5297281,0.6508538,0.33378842,0.72555906,,
15,40,0.5302135,0.4558628,0.506293,0.4079347,0.17244191,2.6832318,,
15,41,0.4405505,0.40573612,0.55942136,0.36198482,0.36998272,3.3137326,,
15,42,0.5424732,0.8209849,0.46863046,0.26301673,0.6249963,3.2426033,,
15,43,0.50293696,0.5053534,0.51203245,0.13510472,1.6768283,3.6456733,,
15,44,0.6051072,0.87925446,0.4551451,0.3664618,0.48821676,1.3433119,,
15,45,0.50341207,0.6102508,0.5289798,0.3742383,1.0049155,2.8016417,,
15,46,0.45737535,0.59144026,0.58730805,0.1095733,0.46822748,3.353655,,
15,47,0.55146474,0.60703415,0.5088459,0.2221262,0.29958618,2.0694325,,
15,48,0.49293005,0.499347,0.55815864,0.4266973,0.49373725,1.9587548,,
15,49,0.47815388,0.46678215,0.5010013,-0.023418136,0.640155,1.4308212,,
15,50,0.48517784,0.577256,0.5990476,0.2995009,0.112746805,2.661742,,
15,51,0.4979,0.58224726,0.5930422,0.2154243,0.849916,3.7156916,,
15,52,0.48998976,0.5860656,0.517776,0.4354356,0.5842315,2.4402053,,
15,53,0.49876022,0.42060667,0.5138931,0.34028792,0.4047796,3.0507371,,
15,54,0.47776377,0.35841587,0.5398777,0.27898157,1.0161761,3.5703416,,
15,55,0.52037764,0.52398247,0.534495,0.30323434,0.51862156,3.6853135,,
15,56,0.48537636,0.5599064,0.5434739,0.36891901,0.49607384,2.5015259,,
15,57,0.5086457,0.493504,0.53016263,0.41781464,0.061756037,2.4435837,,
15,58,0.46488428,0.49865285,0.5663189,0.7818235,1.2598025,2.4574842,,
