pop,individual,indi_count_per_pop_trait,val_mean,val_sd,log_val_mean,exp_val_sd,d_type
1,1,7,75.4285714285714,8.28366148626606,4.323186134650948,3958.662466723553,eval
1,2,6,78.1666666666667,8.01040989379861,4.358843299218225,3012.1515221061404,eval
1,3,6,75.3333333333333,7.73735527597555,4.321922710604175,2292.4015893168116,train
1,4,7,73.2857142857143,6.9931939701943,4.294365696115457,1089.1947820852006,train
1,5,7,81.8571428571429,9.35287070776617,4.404975567659426,11531.880632976628,train
1,6,6,74.0,8.39047078536121,4.30406509320417,4404.89096434453,train
1,7,6,73.8333333333333,8.54205283679905,4.30181030081708,5125.856114558871,train
1,8,6,76.6666666666667,11.9443152447793,4.3394670202550865,153939.54583010127,train
1,9,6,76.6666666666667,7.6594168620507,4.3394670202550865,2120.520511984212,train
1,10,6,73.8333333333333,9.53764471275098,4.30181030081708,13872.23601647943,train
1,11,7,75.0,8.06225774829855,4.31748811353631,3172.444636265581,eval
1,12,6,76.0,10.6583300755794,4.330733340286331,42545.52999894852,train
1,13,6,76.6666666666667,9.43751379689941,4.3394670202550865,12550.4750558514,train
1,14,6,74.6666666666667,9.33095207718198,4.31303376318693,11281.867582612484,train
1,15,6,75.8333333333333,9.98832651982637,4.328537949722895,21770.835235085633,train
1,16,6,77.8333333333333,9.76558583325479,4.354569788440842,17423.686163168008,train
1,17,6,77.5,9.69020123630051,4.350277936359301,16158.495642308602,train
1,18,6,74.1666666666667,7.67897562612792,4.306314812938186,2162.403527235547,train
1,19,6,79.3333333333333,13.0486270031244,4.373658385003365,464458.2739293881,train
1,20,6,75.6666666666667,9.58471004604034,4.326337728813294,14540.745847743103,eval
1,21,6,76.3333333333333,12.5804080484961,4.33510971488613,290804.9505790561,train
1,22,6,75.8333333333333,7.80811543630514,4.328537949722895,2460.4891147698822,train
1,23,6,73.5,9.24662100445346,4.297285406218791,10369.46806613728,eval
1,24,6,73.6666666666667,8.50098033562404,4.299550412849643,4919.589325737942,eval
1,25,5,79.2,11.2561094522042,4.37197629882038,77351.05167345046,train
1,27,5,80.8,10.2567051239665,4.39197696552705,28472.817066343207,eval
1,28,5,73.4,6.8044103344816,4.29592393562047,901.8158434076165,train
1,29,6,74.1666666666667,6.40052081214229,4.306314812938186,602.1585677135698,train
1,30,6,74.5,10.0548495761995,4.310799125385514,23268.355332269904,eval
1,31,7,77.5714285714286,12.4613688768816,4.351199170878623,258168.79053786898,train
1,32,7,73.2857142857143,7.95223837910404,4.294365696115457,2841.929151093477,eval
1,33,6,74.6666666666667,13.0025638497439,4.31303376318693,443549.12877780217,train
1,34,6,77.0,13.4610549363711,4.343805421853684,701555.2508049718,train
1,36,7,76.0,10.4083299973307,4.330733340286331,33134.48948663823,eval
1,37,6,74.0,7.84856674813943,4.30406509320417,2562.059607372608,train
1,38,6,74.8333333333333,10.4195329389885,4.315263418514199,33507.780312715666,train
1,39,6,75.3333333333333,13.3666251038423,4.321922710604175,638339.2136318848,train
1,40,6,73.0,9.77752524926425,4.290459441148391,17632.961628100373,train
1,41,7,74.4285714285714,8.28366148626606,4.3098398926980535,3958.662466723553,train
1,42,5,75.8,6.64830805543787,4.328098292648326,771.4779227900225,eval
1,43,7,74.1428571428571,8.51329492477445,4.305993734110575,4980.54660867954,train
1,44,6,76.0,8.0,4.330733340286331,2980.9579870417283,train
1,45,6,74.8333333333333,6.8239773348588,4.315263418514199,919.6354438784382,train
1,46,6,78.5,5.92452529743945,4.363098624788363,374.1008065923988,train
1,47,6,74.1666666666667,6.6156380392723,4.306314812938186,746.6809901789061,eval
1,48,6,76.5,9.22496612459905,4.33729074083249,10147.332322938513,train
1,49,6,77.8333333333333,13.0754222366494,4.354569788440842,477071.7780535166,train
1,50,5,70.6,7.23187389270582,4.257030144499196,1382.8113177918829,eval
1,51,7,76.0,11.1055541659718,4.330733340286331,66539.70831585085,eval
1,52,6,76.3333333333333,7.78888096369861,4.33510971488613,2413.6151474481626,train
1,53,6,75.8333333333333,13.2274966137462,4.328537949722895,555429.3036166839,eval
1,54,7,75.1428571428571,11.1269728052837,4.319391063682396,67980.27069918258,train
1,55,7,74.4285714285714,11.0883894661209,4.3098398926980535,65407.32054506667,eval
1,56,6,72.1666666666667,5.98052394583172,4.278978258774435,395.64761177538725,train
1,57,7,72.5714285714286,8.05930399925334,4.2845712985231685,3163.087856542689,train
1,58,5,78.0,12.2065556157337,4.356708826689592,200096.61737048277,train
1,59,7,76.7142857142857,6.10230245383619,4.3400879454535515,446.8855197346696,train
1,60,7,72.5714285714286,7.97615493950861,4.2845712985231685,2910.717634361607,eval
1,61,6,73.1666666666667,11.4440668761881,4.292739943847117,93345.86722730717,train
1,62,7,75.0,8.90692614392492,4.31748811353631,7382.932112635985,train
1,63,7,77.0,8.83176086632785,4.343805421853684,6848.335207574835,eval
1,64,6,78.8333333333333,6.7946057035465,4.367335919263877,893.0170767075864,train
1,65,6,72.3333333333333,9.3523615556001,4.28128506487235,11526.010645458717,eval
1,66,5,77.8,6.83373982530795,4.354141431184346,928.6573425623945,train
1,67,7,74.5714285714286,12.1498579258791,4.311757438827326,189067.22637046396,eval
1,68,7,74.0,9.18331820930394,4.30406509320417,9733.396694772146,train
1,69,6,72.1666666666667,8.81854107359413,4.278978258774435,6758.3974247952765,train
1,70,7,72.5714285714286,9.03432607442567,4.2845712985231685,8386.059932398104,eval
1,71,6,74.6666666666667,7.99166232186187,4.31303376318693,2956.207044881013,train
1,72,5,69.8,6.09918027279076,4.2456340097683265,445.4924380936723,train
1,73,6,74.0,7.15541752799933,4.30406509320417,1281.0271909260034,train
1,74,6,75.5,8.89381807774366,4.324132656254979,7286.787660448498,train
1,75,7,73.4285714285714,9.60654538768824,4.296313116399851,14861.739753363,eval
1,76,7,74.5714285714286,8.24332341670403,4.311757438827326,3802.15548085787,train
1,77,6,72.6666666666667,10.9848380355227,4.28588277412098,58973.17954337918,train
1,78,7,70.4285714285714,8.44308677473555,4.254599024987376,4642.864364701846,train
1,79,5,72.6,4.27784992724149,4.28496492183075,72.08528466261399,train
1,80,7,74.0,7.81024967590665,4.30406509320417,2465.7459958041354,eval
1,81,6,76.0,12.0166551086398,4.330733340286331,165488.18948754473,train
1,82,6,74.1666666666667,9.88770280028009,4.306314812938186,19686.783480808535,train
1,83,6,79.5,9.79285453787607,4.375757021660286,17905.34477203587,train
1,84,6,80.1666666666667,7.70497674666619,4.384107800877707,2219.3657740081394,train
1,85,6,78.8333333333333,13.7027977678526,4.367335919263877,893407.2186586768,train
1,86,6,74.5,11.4498908291739,4.310799125385514,93891.09531974037,eval
1,87,6,75.3333333333333,9.58471004604034,4.321922710604175,14540.745847743103,train
1,88,7,76.0,10.6614570611463,4.330733340286331,42678.77748009167,eval
1,89,6,73.8333333333333,7.57407860182786,4.30181030081708,1947.0654133979929,train
1,90,6,77.3333333333333,7.58067719050658,4.3481250829982,1959.9557795316002,train
1,91,5,79.6,11.3929802949009,4.377014092850337,88696.9067836422,train
1,92,5,77.4,14.909728367747,4.3489867805956814,2986845.4881255683,train
1,93,6,73.0,8.12403840463596,4.290459441148391,3374.6213507288608,train
1,94,6,75.1666666666667,8.90879715038269,4.319707870274624,7396.758556945813,train
1,95,6,78.1666666666667,8.54205283679905,4.358843299218225,5125.856114558871,eval
1,96,6,75.5,7.06399320497974,4.324132656254979,1169.1043303158003,train
1,97,6,77.0,7.21110255092798,4.343805421853684,1354.3847226018672,train
1,98,6,72.0,8.34266144584568,4.276666119016055,4199.250961412383,train
1,99,6,75.5,12.3895116933639,4.324132656254979,240268.34775972803,train
1,100,6,73.6666666666667,8.80151502110101,4.299550412849643,6644.30264353653,train
1,101,5,74.6,6.87749954561976,4.312140507209715,970.1973899798572,train
1,102,5,79.0,12.5499003980111,4.3694478524670215,282067.13755228574,train
1,103,7,72.2857142857143,9.35796070580704,4.280626520232152,11590.727521027697,eval
1,104,6,71.5,8.26438140455775,4.269697449699962,3883.0701851839667,train
1,105,6,79.1666666666667,10.4387100097027,4.371555334806587,34156.562372075845,train
1,106,6,75.1666666666667,11.6002873527627,4.319707870274624,109129.15333515618,eval
1,107,6,74.1666666666667,11.7203526681865,4.306314812938186,123050.81365448612,train
1,108,6,73.3333333333333,7.78888096369861,4.295015257684251,2413.6151474481626,train
1,109,6,75.0,8.67179335547152,4.31748811353631,5835.955914023648,eval
1,110,6,77.0,9.1214034007931,4.343805421853684,9149.032370258277,eval
1,111,6,76.5,6.22093240599832,4.33729074083249,503.1721741173874,eval
1,112,5,69.6,6.98569967862919,4.242764567340374,1081.0625495397414,train
