pop,individual,indi_count_per_pop_trait,val_mean,val_sd,log_val_mean,exp_val_sd,d_type
15,114,6,83.6666666666667,10.9300808170236,4.426840650463674,55830.7916035045,eval
15,116,6,82.3333333333333,7.89092305542683,4.410776047959867,2672.910026430882,train
15,118,6,82.1666666666667,13.8768392174395,4.408749704814635,1063248.3033984422,eval
15,119,6,88.8333333333333,10.2257844034904,4.486761954937789,27605.889137477017,eval
15,120,6,84.8333333333333,9.10860399109911,4.440688547322467,9032.676389080616,train
15,123,5,76.8,7.52994023880668,4.341204640153626,1862.994165475222,train
15,124,6,82.3333333333333,12.7226831551629,4.410776047959867,335267.21687693533,train
15,125,6,83.0,11.5238882327103,4.418840607796598,101102.30790698767,eval
15,126,6,83.6666666666667,10.5767039604343,4.426840650463674,39210.66128802637,train
15,127,6,77.5,8.47938677028003,4.350277936359301,4814.496599036915,eval
15,128,6,78.0,7.61577310586391,4.356708826689592,2029.9635289986202,train
15,129,6,83.0,11.7303026388921,4.418840607796598,124281.27703142325,eval
15,130,5,87.0,12.0208152801713,4.465908118654584,166178.08278447736,train
15,131,5,76.6,6.26897120746299,4.338597076746545,527.9339638734143,eval
15,132,5,78.2,6.76017751246223,4.359269647551265,862.7953391214578,eval
15,133,6,88.0,9.77752524926425,4.477336814478207,17632.961628100373,train
15,134,4,79.75,5.5,4.378896741664954,244.69193226422038,train
15,135,5,77.6,14.7071411225976,4.351567427189173,2439103.5265265806,train
15,136,6,82.8333333333333,9.55859124906315,4.4168305568685735,14165.875945333775,train
15,137,6,78.8333333333333,9.53764471275098,4.367335919263877,13872.23601647943,train
15,138,6,85.6666666666667,11.4134423670804,4.45046379622711,90530.52513082905,eval
15,139,6,82.5,8.09320702811932,4.412798293340635,3272.164685202245,train
15,140,6,84.1666666666667,7.25028735062733,4.432798960047305,1408.5095261556205,eval
15,141,4,76.25,6.18465843842649,4.334017415487521,485.24719350523503,train
15,142,6,80.8333333333333,12.0733867107232,4.392389421709428,175148.01768060683,eval
