"","pop","individual","mean_value","sd_value"
"1815",10,30,-1.77174852260134,5.14810940755974
"1816",10,31,0.371108620255805,5.83941834667308
"1817",10,32,-3.91460566545848,5.8516704737113
"1818",10,33,-3.48603423688705,4.82237626317367
"1819",10,34,-1.91460566545848,4.12552640414629
"1820",10,35,0.799680048827233,4.96110013509058
"1821",10,36,-0.677137897550686,3.77195924409622
"1822",10,37,-2.20031995117277,5.77571100240773
"1823",10,38,-1.05746280831562,5.15996406123426
"1824",10,39,-1.91460566545848,5.00337214328448
"1825",10,40,-3.05213789755069,4.73275810801225
"1826",10,41,-2.6288913797442,4.52038197524496
"1827",10,42,-2.55213789755069,3.84313981861106
"1828",10,43,-1.77174852260134,4.94900921831503
"1829",10,44,2.79968004882723,5.25721408272546
"1830",10,45,0.0853943345415189,5.13419137383545
"1831",10,46,-2.17713789755069,3.63463791218083
"1832",10,47,-1.48603423688705,5.90329930992332
"1833",10,48,-2.06456268933554,6.89886549831659
"1834",10,49,-3.80213789755069,3.92406713172757
"1835",10,50,3.32286210244931,5.01276198801556
"1836",10,51,2.32286210244931,6.33438482324813
"1837",10,52,-0.927137897550686,5.09246668356012
"1838",10,53,3.65682290597009,5.98808306565524
"1839",10,54,4.79968004882723,8.82202258696192
"1840",10,55,0.942537191684376,5.98671595862033
"1841",10,56,0.65682290597009,5.28234986248142
"1842",10,57,3.79968004882723,4.11783490992052
"1843",10,58,-2.42713789755069,3.68360948025222
"1844",10,59,-0.302137897550686,5.18471521659429
"1845",10,60,-1.77174852260134,4.35188746321125
"1846",10,61,2.69786210244931,4.9673992997398
"1847",10,62,-3.17713789755069,4.31828579932423
"1848",10,63,-4.73122935600221,4.20938437610707
"1849",10,64,4.65682290597009,6.01046822578169
"1850",10,65,0.0853943345415189,4.67077840529969
"1851",10,66,-1.48603423688705,5.22935967315236
"1852",10,67,3.22825147739866,8.37728507241681
"1853",10,68,1.08539433454152,3.71606657292712
"1854",10,69,-1.05746280831562,3.89482856861909
"1855",10,70,-2.77174852260134,4.57222625650727
"1856",10,71,2.26877064399779,4.71853460754117
"1857",10,72,0.65682290597009,4.93592766386408
"1858",10,73,-1.34317709402991,4.99308180341928
"1859",10,74,0.435437310664459,5.04914442574253
"1860",10,75,-2.34317709402991,3.42184611252538
"1861",10,76,-3.6288913797442,5.02637507395776
"1862",10,77,-4.91460566545848,4.82363498429583
"1863",10,78,0.228251477398662,6.53556823206544
"1864",10,79,-2.77174852260134,5.21704050357217
"1865",10,80,-0.486034236887053,6.28824069161958
"1866",10,81,-2.30213789755069,3.93836860996636
"1867",10,82,-3.34317709402991,6.49683520204406
"1868",10,83,0.513965763112948,4.76631443449926
"1869",10,84,-0.779414391136828,5.11127746790585
"1870",10,85,-0.771748522601338,5.12111082079419
"1871",10,86,-1.48603423688705,5.55771994361876
"1872",10,87,-1.42713789755069,4.33075229471627
"1873",10,88,-0.677137897550686,3.82947509041573
"1874",10,89,2.65682290597009,4.72611009479634
"1875",10,90,-0.486034236887053,4.57485621880755
"1876",10,91,-0.302137897550686,5.43772582044918
"1877",10,92,-3.05746280831562,4.44894005506262
"1878",10,93,1.22825147739866,5.50520499481203
"1879",10,94,0.447862102449314,4.12128425894593
"1880",10,95,2.93543731066446,11.1458063071946
"1881",10,96,2.94253719168438,6.07378309710249
"1882",10,97,1.44786210244931,5.99660021929884
"1883",10,98,0.0853943345415189,5.52409116104553
"1884",10,99,-2.11274772447016,5.19940053032266
"1885",10,100,-0.200319951172767,5.37007971306109
"1886",10,101,1.19786210244931,4.38087739844152
"1887",10,102,0.65682290597009,6.52012995376744
"1888",10,103,2.75837859014042,4.4363590804078
"1889",10,104,2.65682290597009,6.15529662028762
"1890",10,105,-1.34317709402991,5.52100274347973
