"pop","individual","val_mean_oil","val_mean_protein","val_mean_silk","val_mean_starch","val_mean_tassel","val_sd_oil","val_sd_protein","val_sd_silk","val_sd_starch","val_sd_tassel"
6,175,4.7525,13.2075,85.1666666666667,68.2625,81.1666666666667,0.743028711872339,0.564763962495248,11.1788490761199,0.911825092876921,8.13428956127495
6,176,4.74,14.485,84.6666666666667,61.6825,87.3333333333333,0.493626039291554,0.453835506176706,11.7246179752974,1.82002518297596,11.4309521329882
6,177,4.7875,12.9775,81.3333333333333,66.475,81.1666666666667,0.602957986374949,1.2631541209739,11.0393236507798,2.13198655405391,10.9802853636263
6,178,4.35833333333333,14.5883333333333,80,66.7216666666667,77.5,0.429297876382666,0.467992165176584,8.60232526704263,0.594690395640172,9.62808392152873
6,180,4.4525,12.525,80.3333333333333,68.675,80,0.324281256524846,0.533072853057315,9.37372213513216,1.21689495575146,8.96660470858396
6,181,4.125,15.205,76.4,65.2525,79.8333333333333,1.10882821031934,1.74004789206121,6.34822809924155,3.91074055220576,13.6149427713328
6,182,5.078,14.138,81.8,65.304,83.3333333333333,0.550336260844222,1.79988055159224,8.31865373723417,3.3892226247327,12.2583305007928
6,183,5.54166666666667,14.2333333333333,86,66.65,80.1666666666667,0.810072013259727,1.42536545021502,16.0872620417522,2.61977098235704,10.5908765768782
6,185,4.24,14.3583333333333,88.3333333333333,65.2183333333333,84.5,0.666543321922889,0.644435153189727,11.1474959819085,3.00451271700864,9.18150314491042
6,186,4.932,13.234,77.1666666666667,67.53,77.1666666666667,0.436199495643908,2.15916187443184,9.78604448521805,2.69964812521929,11.0529030877262
6,188,5.002,14.97,77.8333333333333,67.166,78.3333333333333,0.517029979788407,2.17103661876072,9.06458309392477,3.11431051759454,8.45379599154526
6,190,4.544,12.818,79.5,68.47,77,0.834344053733231,1.31359049935663,8.96102672688794,1.52924818129694,7.94984276574072
6,192,4.24333333333333,13.0783333333333,80.6666666666667,67.275,78.3333333333333,0.300710270304602,0.530487197457834,10.0730663984045,2.01311450245633,9.68848113311197
6,194,4.12,14.052,81,67.998,79.3333333333333,0.216101827849743,1.72231530214418,9.03327183250897,2.38744005160339,8.89194391945128
6,195,4.275,13.325,77,69.6975,76,0.6568865959966,1.28022133503026,9.77752524926425,2.83169413367098,9.52890339965728
6,197,5.01166666666667,13.53,79.8333333333333,68.6333333333333,81.8,0.529052612380533,1.86603322585639,8.20771994324043,2.75015393508557,7.12039324756716
6,198,5.77,14.462,78,63.53,82.5,0.525737577123797,2.02846493684264,7.4027022093287,3.61314267639682,9.91463564635635
6,199,4.124,13.078,77.1666666666667,69.156,76.6666666666667,0.754672114232399,1.44078797885046,7.90990939686838,2.96414068492034,8.35862827661732
6,200,4.368,14.084,79.1666666666667,67.368,78.8333333333333,0.535088777680863,2.5971195582799,9.10860399109911,2.82914651441031,9.13053485107344
7,1,4.395,14.665,82.8333333333333,65.1325,78.6666666666667,0.318799832705937,1.52075639074771,13.317907743586,0.970373639378151,10.3279555898864
7,2,5.29,14.3375,77.4,67.9075,75.3333333333333,0.52332271751441,1.62428189261183,10.7842477716343,1.05455756915716,8.93681524183345
7,4,5.5675,13.425,82.3333333333333,68.5825,78.8333333333333,0.168201268326569,0.70078527381788,10.0332779621949,1.44921530491504,9.86745492346768
7,5,5.784,14.498,82,65.654,84,0.998739205198234,2.2754933530995,7.4565407529229,2.85708417796886,11.2101144805335
7,7,5.102,13.584,73.8333333333333,67.47,76.8333333333333,0.906570460582078,1.94072924438212,7.3869253865642,1.47861421608207,8.54205283679905
7,8,4.652,13.948,75,68.4,73.2,1.12123592521824,1.64756486973958,5.1478150704935,1.97668915108067,5.58569601750758
7,9,4.214,13.59,77.6,68.132,73.4,0.432411840725945,0.967729300992793,8.1117199162693,1.21604687409655,6.26897120746299
7,10,4.83166666666667,12.275,73.8333333333333,70.1483333333333,76.6666666666667,0.48938396649938,1.20112863590874,5.91326193117358,1.73135111016416,9.66781602362533
7,11,4.402,13.424,70.8333333333333,69.926,75.1428571428571,0.711034457674169,1.28498249015308,8.37655458208604,1.87782587052154,12.8248271129162
7,12,4.952,13.614,83.5,65.578,80.6666666666667,0.203641842458764,1.41112720900704,10.0548495761995,2.67264288673216,10.8012344973464
7,13,3.93166666666667,14.8283333333333,84.8333333333333,68.3666666666667,82.6666666666667,0.653281460525757,1.28818347554479,11.6690473761429,3.05829800161244,12.4525767079214
7,14,4.852,11.418,78.8333333333333,71.618,76.6666666666667,0.481632640089934,1.46556132590895,9.92807467068347,1.00586778455223,8.89194391945128
7,15,4.7325,12.91,80,69.6525,78.8333333333333,1.07186364182515,1.1066465861632,10.507140429251,1.27899374509807,10.7035819549657
7,17,4.7775,14.6975,83.8333333333333,66.0025,81,0.634737478542639,1.92944508430101,9.74508423086567,3.05046854324599,8.64869932417586
7,19,5.05666666666667,12.425,79.8333333333333,68.2966666666667,78,0.37992981808048,1.51713875436626,12.5445871461227,2.05750010125557,12.8840987267251
7,20,4.672,12.298,84,69.438,82,0.379038256644366,1.1066480922136,13.5277492584687,1.22785178258616,13.1402688962847
7,23,5.3175,15.7525,87,63.56,85.3333333333333,0.741681647788771,0.712244106094719,12.0623380818148,3.17839582179438,9.52190457139047
7,24,4.72833333333333,14.405,79.1428571428571,68.6233333333333,76.5714285714286,0.547555172258163,1.16421217997408,8.91494197828514,1.30395807703571,7.95523188132906
7,25,4.16166666666667,12.685,78.2857142857143,69.1083333333333,76.5714285714286,0.518128040803301,1.05240201444125,9.37575393793811,2.87947506790156,9.08950205561601
7,26,5.04,14.025,81.8,67.1825,78.6,0.132916013582513,1.52421564528558,9.57601169589929,2.77305337128588,8.29457654133109
7,29,5.1225,13.175,81,67.575,78,0.566414159427534,1.34105679720634,6.6332495807108,1.83154761517867,7.3824115301167
7,30,4.294,13.99,80.8333333333333,66.616,79.8333333333333,0.584790560799334,0.597787587693153,8.65832932306612,3.0378331093067,8.65832932306612
7,31,4.8,15.104,84.1666666666667,65.486,83.6666666666667,0.781184997295775,0.818797899362229,8.42417157153549,0.888104723554606,8.52447456836295
7,32,5.7375,13.575,82,66.55,82.3333333333333,1.14598938331324,1.86700294590019,10.4163333279998,1.87106030545962,9.79115246876825
7,33,4.68333333333333,13.985,81,64.1083333333333,78.6666666666667,0.669736266500976,0.966886756554252,7.56306816047562,1.9708010215815,7.50111102881878
7,34,4.51833333333333,11.525,79.5,70.8383333333333,76.5,0.614928180088266,1.79985277175662,8.43208159353312,1.81933412727478,8.78066056740608
7,36,5.2,14.4325,77.6,67.5,76.2,0.949701707555237,1.03541859490095,6.06630035524124,1.36009803568223,5.35723809439155
7,39,4.12,13.092,76.8,66.35,74.6,0.62317734233523,0.703434431912456,7.04982269280583,2.40510914513251,5.7706152185014
7,40,4.8125,13.1275,83.25,66.175,80.25,0.48002604096028,0.739791637332206,6.39661368746516,3.01142823258334,5.67890834580027
7,42,4.98,13.6066666666667,87.5,67.825,82.1666666666667,1.07135428313887,1.44347728304489,13.7076620909621,2.60573022394875,10.4960309958892
7,43,4.236,13.29,78.8571428571429,67.688,76.5714285714286,0.436898157469221,1.20909056732736,11.393398255548,2.20958593406095,10.9674844100967
7,45,5.115,13.8925,76.8333333333333,68.1675,75,0.473743953347516,0.943376029658022,11.6690473761429,1.44838703391048,10.1587400793602
7,46,5.55,13.2066666666667,83.8333333333333,67.8966666666667,80.3333333333333,0.857228091000289,1.12457399341558,10.4195329389885,1.72120500425332,11.2190314495801
7,47,4.905,14.94,78.5,67.235,77,0.256839768467943,1.44579851062772,8.43208159353312,0.734778878302856,8.53229160308062
7,48,4.738,15.708,79.8571428571429,67.026,78,0.942931598791768,2.77797948156569,12.4422475385086,2.22019818935157,11.7189305541646
7,49,5.69,11.95,80.8,68.348,78.6,0.93324701981844,0.567141957537969,9.20326029187483,1.41954922422578,7.82943165242535
7,50,4.40142857142857,13.9185714285714,78.2857142857143,68.0985714285714,75.7142857142857,0.231619556703701,0.939227139220125,8.938946353165,0.795328623304616,8.15913160645351
7,51,5.175,14.17,84.1428571428571,65.2633333333333,82.4285714285714,0.909917578685015,0.461519230368573,11.393398255548,2.11144184543801,12.4747363747314
7,52,4.675,13.52,82.3333333333333,69.4516666666667,80.6666666666667,0.46029338470154,0.759078388573934,7.96659693135448,1.19122485982566,7.6594168620507
7,53,4.925,13.465,82.6666666666667,68.5783333333333,80.5,0.608037827770608,0.750006666637037,11.3959056975155,1.47433261737868,11.0950439386241
7,55,4.488,13.108,90.2,66.148,88,1.01617911806925,2.70590465463955,11.7558496077485,4.58115378480138,12
7,56,5.22,13.94,83.6666666666667,68.3525,81.1666666666667,0.265957390070916,0.553955473541571,8.73307887670017,1.41563589951654,9.34701378337845
7,58,4.345,12.2133333333333,78.8333333333333,69.3,78.3333333333333,0.548552641047329,0.984554044563662,9.15241316083724,3.00689873457688,8.52447456836295
7,59,5.30666666666667,15.2683333333333,79.5,65.345,76.6666666666667,0.451072795307661,1.31332275799465,10.9316055545377,1.78352179689512,10.0730663984045
7,60,3.764,14.108,81,68.44,78,0.581059377344519,1.0106285173099,10.807404868885,2.33627909291677,10.8443533693808
7,61,4.63833333333333,13.9083333333333,80.1666666666667,66.0816666666667,77.8333333333333,0.363671096826056,1.40671840347195,8.70440501508671,2.61176121930522,7.83368793523629
7,62,4.77166666666667,14.9383333333333,78.1666666666667,66.485,74.6666666666667,0.978844556947969,2.33670209198063,7.4944423853057,3.44637055465602,7.33939143707887
7,63,6.1125,15.175,84.1666666666667,64.7325,79.5,0.835439006351352,0.832846524476949,8.56543441202293,0.396684173283144,9.18150314491042
7,64,5.155,14.2375,85,64.6925,84.4,0.549757522307183,1.62981338400035,10.1653004546513,3.31976279273083,13.0307329034095
7,65,5.07833333333333,13.6216666666667,81,66.6566666666667,78,0.743919798544619,1.10550290215208,10.770329614269,2.25920930120842,9.73652915571047
7,66,5.646,13.964,82,65.82,79.2857142857143,0.503318984342932,0.940388217705858,9.79795897113271,0.823255731835497,10.6726173877246
7,67,5.12666666666667,13.835,78,66.8866666666667,78.6666666666667,0.680284254313347,1.70677180665723,6.2449979983984,2.10999210109106,7.47440075635945
7,68,4.702,13.096,85.5,68.346,80.8333333333333,0.52054778839219,2.02692624434142,11.0408333018844,2.12932618450063,10.5150685526375
7,69,4.634,13.444,78.1666666666667,67.586,77,0.523478748374755,0.588115634888242,11.6518954109049,1.3048678093968,11.5238882327103
7,72,4.26666666666667,12.7333333333333,83.8571428571429,63.08,80.4285714285714,0.689540910074715,1.79307185206468,11.7675906827265,3.34588702738153,10.8452315613383
7,74,4.842,14.086,75,65.512,78.6666666666667,0.712474560949372,1.45109613740786,7.37563556583431,1.69341961722427,9.81155781039212
7,75,5.105,12.75,77.2857142857143,68.6075,75.2857142857143,0.538547429047186,1.82756668824971,9.84402163268458,2.90647982962208,8.65475371716387
7,76,5.896,14.918,80.7142857142857,64.956,77.1428571428571,0.340484948272314,1.07527670857319,11.2947522580811,1.57139428534025,10.7149206161093
7,77,5.518,14.2,75.8571428571429,67.548,76.4285714285714,0.803535935724097,1.87244492575883,8.53284968867516,2.3326208436006,10.4858180869392
7,78,3.932,13.63,81.4,68.274,80.2,0.43060422663973,1.09036691072317,8.5615419172016,1.94422992467455,7.98122797569397
7,79,4.52,13.3025,83.1666666666667,67.195,82.5,0.673844690315704,1.33627280148928,11.8053660115503,2.48971885963055,12.1284788823661
7,80,4.4975,13.39,80.6666666666667,68.1025,78.1666666666667,0.783767610115822,1.13069300283794,9.60555394897487,1.42216677409274,9.13053485107344
7,81,4.484,12.944,80.5,69.514,79.3333333333333,0.482628221304971,2.25797032752869,10.1538170162752,2.00495137098135,10.0531918646103
7,82,4.935,12.7366666666667,77.5,69.9016666666667,75.6666666666667,0.769798674979374,2.17940970601369,9.09395403551173,3.93881919700139,8.28653526310404
7,86,4.97,13.2883333333333,80,64.7483333333333,77.6,0.419618874694645,1.29746547802501,6.2449979983984,1.63400632393717,5.54977477020464
7,87,4.845,14.57,83.8333333333333,65.8425,80.6666666666667,0.2720906711619,2.08385860044934,11.5137598840112,2.43087604236278,11.0574258607809
7,89,5.972,13.866,86.6666666666667,65.766,84.3333333333333,0.751910898976734,2.32658118276582,11.0754984838908,3.60447360928056,10.8197350552898
7,90,5.762,12.956,78.3333333333333,69.444,77.8333333333333,0.520067303336789,1.06034428371166,8.82420912414629,1.3290899141894,8.88631907297204
7,92,4.285,14.23,84,68.8325,82.6666666666667,0.291032644217105,2.58743115850451,8.39047078536121,2.73545090737646,8.6178110136314
7,93,4.36,13.488,79.8333333333333,66.524,76.6666666666667,0.67074585350936,0.866383287004083,9.06458309392477,2.13441561088744,8.5945719303911
7,94,4.25333333333333,15.4466666666667,86.1666666666667,63.985,83.6666666666667,0.604339860233186,0.797362318313743,11.373946837693,2.35383729259267,12.1764800606196
7,96,5.055,13.4025,79,67.7375,77.6,0.987404003772856,0.981881696879347,5.8309518948453,2.87004500545433,5.85662018573853
7,97,4.078,13.742,83.3333333333333,66.64,82.1666666666667,0.919929345112982,1.36175254727135,13.351654079801,2.73628397649075,14.1338836370853
7,98,5.118,12.972,86,67.508,84.8,0.948298476219381,1.33561596276774,12.7082650271388,1.51733977737355,12.2963409191515
7,99,4.632,11.534,78.8333333333333,68.876,77,1.1066480922136,0.946377303193605,8.81854107359413,3.03198449864111,8.92188320927819
7,100,4.85,12.752,74.8333333333333,67.072,78.1666666666667,0.586259328283994,1.78031457894385,7.62670745909837,2.39691885553099,11.4090607267499
7,102,5.45,14.414,80.8,63.872,78.6666666666667,0.769480344128426,0.399974999218701,11.5195486022674,1.39966781773391,9.75021367287234
7,103,4.544,15.1,78.5714285714286,67.34,76.8571428571429,0.894304198804859,1.06025940222193,8.81016728666645,1.6862235913425,9.31716286267036
7,104,4.66833333333333,14.1,83.3333333333333,66.325,79.8333333333333,0.795522888838949,2.05468245721815,13.1250396824797,3.91080426510967,13.1364632480233
7,105,4.544,12.794,82.1428571428571,69.42,81,0.524146925966374,1.62532458296797,12.7988094684437,2.84083614451802,12.1243556529821
7,106,4.85857142857143,14.2142857142857,79,65.86,76.4285714285714,0.817382582218563,0.812318844273543,11.8180652674906,1.42812231035487,11.2376916795984
7,107,4.72,13.152,79,68.8,76.3333333333333,0.745184540902453,1.61023911267861,10.9178752511649,1.69609846412288,9.912954487269
7,109,4.5725,15.1275,80.8,62.095,78,0.443799879825731,0.933644293436567,7.29383301152419,2.80759090087332,7
7,110,4.925,14.395,84.5,65.06,81,0.679337912971151,1.08457364895151,10.6723942955646,2.44848252325122,10.4690018626419
7,111,5.125,11.5125,81.8333333333333,72.1975,80.3333333333333,0.853170557391663,2.73271995150131,10.6097439491567,3.58991527290919,11.0754984838908
7,114,4.99166666666667,12.015,82.8333333333333,67.98,80.6666666666667,0.331385978379693,1.14857738093696,9.68331899023608,2.09458349081625,8.50098033562404
7,115,4.534,14.79,77.3333333333333,64.75,73.6666666666667,0.702730389267463,0.860145336556561,8.89194391945128,1.68384975576801,8.2381227635103
7,116,5.082,13.748,84.3333333333333,67.226,81.5,0.374125647343242,0.919467237045453,11.2723851365479,2.7365361316818,10.6160256216722
7,117,4.696,12.934,79.5714285714286,68.03,77.5714285714286,0.445623159182734,1.54140520305337,10.0640803994063,3.67118509476164,10.0309046261565
7,118,4.5,12.2433333333333,80.5,69.3316666666667,78.3333333333333,0.519769179540303,1.272786968297,12.1778487426967,2.72317767813022,11.4309521329882
7,119,5.19333333333333,14.12,83,66.835,80.8333333333333,0.392360378563721,0.837329087038065,13.7840487520902,3.28784884080762,13.5265171669084
7,121,4.505,13.675,76.8,67.3175,81,0.717611779910745,1.49800979080023,5.89067059000926,2.77425515529244,13.6528385327008
7,122,4.88,12.958,80.2857142857143,68.264,77.7142857142857,0.855949764881094,1.84471406998483,9.32227235735804,3.68774050063179,9.19627253681776
7,124,3.85,12.0471428571429,77.2857142857143,69.0171428571429,76.8571428571429,0.406078810084939,0.529582045444465,12.6848240785894,2.78622632656738,12.4823685176141
7,125,4.59,13.64,81.3333333333333,66.545,84.8333333333333,1.15951139134838,2.35523530317744,9.114091653405,3.32478069452207,12.9679091092846
7,126,4.584,13.956,81.8,64.518,79,0.490234637699133,1.24021369126453,11.2116011345392,2.647663120565,11.8110118110177
7,127,5.68714285714286,13.5771428571429,75.2857142857143,67.5671428571429,75.5714285714286,0.997174579929283,2.58241950042794,7.86795792469443,2.12541536556751,8.75323069609431
7,128,4.66,11.95,81.4285714285714,69.975,79.1428571428571,0.664580067912563,1.18101651131557,12.1498579258791,2.87801436178951,11.6537343289404
7,129,5.064,14.09,75.1666666666667,67.978,80,0.381221720262632,1.13163598387467,7.78245890876827,1.69793109400823,9.9247166206396
7,130,3.8825,13.6825,81.4,67.4825,78.8,0.335993551525422,1.93610218394244,5.02991053598372,3.08248141383961,4.43846820423443
7,131,4.57,13.198,80.5714285714286,67.142,77.5714285714286,0.317804971641414,0.974997435894065,9.53689577128643,0.984692845510721,8.99735410842437
7,132,4.31142857142857,13.4942857142857,77.1428571428571,65.6271428571429,75.1428571428571,0.70737610390863,1.14421526446232,9.28131764044616,2.65804260240322,8.68770340632036
7,133,5.466,13.392,86.3333333333333,67.83,84,0.813775153221084,0.894019015457725,11.0935416647104,0.73535705612988,10.770329614269
7,134,4.386,14.232,75.1666666666667,66.68,79,0.326619044147765,1.82542323859427,7.30524925424634,3.06625993679597,9.83869910099907
7,135,4.7975,15.5175,86.5,63.0325,83.3333333333333,0.671782454866653,0.830075297789302,11.0227038425243,0.671534312848819,11.4484351186818
7,136,5.312,13.33,85.1428571428571,67.604,82,0.714716727102424,1.47917206571785,10.7459848537112,2.15355055663896,10.7393357957247
7,137,4.32,14.725,83.2857142857143,65.5716666666667,78.5714285714286,0.634602237626058,1.71326296872372,8.82636742407441,2.62422115429829,8.75323069609431
7,138,4.734,14.588,84.8333333333333,63.87,82.8333333333333,0.593616037519203,0.789157778901025,10.8335897405554,2.31324447475834,10.8335897405554
7,139,4.8125,13.605,78.6,66.935,82,0.219298122806983,1.2084287318663,5.31977443130815,2.19830995691387,12.3935467078637
7,142,5.435,13.1425,82.5,68.495,79.6666666666667,0.316069612585582,1.33856577475047,9.20326029187483,1.92694058029821,7.84006802691575
7,143,4.6775,13.33,84.1428571428571,66.9225,81.2857142857143,0.88024144415041,1.40977539582256,11.0064915910047,4.32750409204505,10.8430359480834
7,144,4.598,14.158,83.6666666666667,64.62,82.1666666666667,0.617430157993599,1.1430966713275,12.9717642079505,2.24781004535526,12.1229809315476
7,145,5.465,14.1333333333333,83.3333333333333,64.8966666666667,81.6666666666667,0.84814503476705,1.47477003857099,12.6121634411653,2.77432994913487,11.1833209140517
7,146,4.19833333333333,13.7933333333333,81,68.7266666666667,79,0.420162666912074,1.06601438389295,13.4610549363711,1.69438681140602,14.3387586631479
7,147,4.66428571428571,11.9914285714286,78.1428571428571,70.6085714285714,81.1428571428571,0.585287881953748,1.55117620502882,8.80205603686948,1.56924003444798,16.4461603566361
7,148,5.765,13.8375,85.5,66.21,84.1666666666667,0.900869949918781,2.26032999065771,11.9289563667573,3.81417531497089,11.1967257118618
7,149,5.356,13.852,87.2,66.24,86.8333333333333,0.522044059443262,1.67669913818789,12.0291313069565,3.01249066388595,10.6661458206171
7,150,4.706,13.848,79.3333333333333,65.502,77.5,0.514324800102037,0.973534796501902,10.5767039604343,2.99166675951718,11.148990985735
7,151,4.4775,14.82,81.8571428571429,66.7625,78.7142857142857,0.833921459131494,1.36962281912455,7.26701615585956,1.83739625557472,7.25061573739973
7,152,4.318,13.828,88.5,66.512,86.6666666666667,0.821626435796707,1.53457485969242,10.2907725657503,2.91301733602806,11.378341999899
7,153,4.3325,15.6025,81,67.0375,79,0.543591451980867,1.67893567476541,13.145341380124,2.15911054217549,12.4257796536073
7,154,4.01,13.015,78.8333333333333,69.79,77.5,0.283619463365968,0.704350764889199,10.1669398870391,0.639030515703278,9.28977932999487
7,155,4.074,13.512,81.5,67.382,80.6666666666667,0.757680671523301,0.515189285602874,11.1669154201149,1.56204033238582,10.633281086601
7,156,4.6,13.7466666666667,74.6666666666667,64.96,72,0.341115816109426,2.43457320010442,6.74289749786148,3.01361576847481,5.69209978830308
7,157,4.95833333333333,13.4266666666667,80,66.43,77.8571428571429,0.819058402476079,0.717123885159786,10.2794292967395,1.14203327447146,9.08164029656485
7,158,4.98,12.905,84.8,66.6225,82.5,0.835583628370015,2.08727094551714,12.5777581468241,4.3974642314255,10.3682206766639
7,159,5.126,14.2,80,67.398,82.8333333333333,0.69969993568672,1.11175536877498,8.24621125123532,1.33761728457732,8.58875233469138
7,160,5.02333333333333,14.8983333333333,83.8333333333333,64.0766666666667,81,0.563654740658381,1.573714290037,12.270560976038,4.76833164394704,11.0995495404093
7,161,4.9825,14.885,82.1666666666667,65.7875,79.5,0.951888473859552,1.76488904278239,8.03533861555732,3.38201493195994,8.36062198643139
7,162,4.71833333333333,13.2966666666667,80.5714285714286,66.825,77,0.808490362754354,1.7407776040226,8.73416935293301,2.26346415920376,8.60232526704263
7,163,5.158,15.014,83.1428571428571,63.566,80.7142857142857,0.673030459934764,0.330802055616346,10.6837660561647,2.08562460668261,11.3389341902768
7,164,4.742,14.116,79.7142857142857,68.662,79.4285714285714,0.698262128430291,0.862948434148878,10.9196197387132,1.18988234712513,11.3850361272614
7,165,5.74333333333333,14.6866666666667,81.1666666666667,62.8383333333333,79.6666666666667,0.650558734217493,1.38690542816252,10.3037210107158,1.56710454873524,8.98146239020499
7,166,4.6375,13.585,80.2,66.9075,78.4,0.52309177015128,1.99603774179414,7.79102047231298,3.14321889151869,7.16240183178799
7,167,4.81833333333333,14.2983333333333,79.5,66.9,77.8333333333333,0.799385180414715,1.16631756681732,11.4149025401008,2.82505221190689,11.2856841470363
7,168,5.60333333333333,15.1416666666667,84.2857142857143,66.14,81.1428571428571,1.07009656885099,1.46907340411113,11.0410489494777,1.83601742911118,9.09997383565051
7,169,4.97,15.054,76.8333333333333,64.848,79.6666666666667,0.534088007729063,1.85436781680442,6.91134333300457,3.11631513168999,13.3666251038423
7,170,5.09,13.148,83,66.39,79.1666666666667,0.665620011718398,0.873452918021344,8.8994381845148,2.23237541645665,8.79583234643923
7,172,4.45,13.072,82.6666666666667,68.644,79.8333333333333,0.509116882454314,1.7464879043383,9.4798030921885,2.41307480199019,10.3231132255084
7,173,5.735,13.15,85.8333333333333,66.3525,84.6666666666667,1.01539811568337,2.33659296127217,10.6473783940774,3.1198010086115,10.2306728354819
7,174,4.558,13.964,78.6,66.51,77.1666666666667,0.593059862071275,2.00683332641254,10.8535708409721,2.91178639326445,9.70395108533976
7,175,4.5475,14.675,82.6666666666667,65.4575,80.3333333333333,0.429059047995339,2.27549994506702,11.9443152447793,3.20338752989186,11.7075474232081
7,176,4.49,12.8033333333333,82.8333333333333,69.5916666666667,80.1666666666667,0.586174035590114,1.92969082152211,10.3037210107158,2.05614607133508,10.3037210107158
7,177,4.24142857142857,13.2828571428571,76.8333333333333,66.7214285714286,74.1666666666667,0.45300583408416,1.0400915710602,14.6344342790101,1.11331978891105,12.6081983909941
7,178,4.07166666666667,12.505,77.5,69.2416666666667,74.5,0.422015007632035,1.52940184385923,8.66602561731732,2.11720019522639,8.43208159353312
7,179,4.366,13.972,81.8333333333333,68.352,80,0.602353716681486,0.889561689822578,10.1472492167418,0.605863020822367,9.97997995989972
7,180,4.358,12.24,86,68.858,83.5,0.354005649672431,0.668617977622499,10.9726933794762,1.98772986092175,10.5971694333912
7,181,4.6375,13.1175,78.6666666666667,68.2275,77,0.484862523471001,1.47597143152117,5.81950742474539,2.49318237065268,6.29285308902091
7,182,4.342,13.268,81,68.464,80,0.214522726068825,1.62033021325901,11.3490087672889,3.87685826411026,11.7643529358822
7,183,4.20571428571429,12.9228571428571,80.4285714285714,66.2414285714286,78.2857142857143,0.594694799676191,1.33104863780047,11.645559137244,2.46865299688871,10.7968249301092
7,184,5.1025,12.91,78.5,67.495,76.1666666666667,0.79558678554469,1.19507321951419,11.1310376874755,1.385315848462,11.3033918213369
7,185,4.55333333333333,13.4866666666667,82.5,67.5533333333333,79.3333333333333,0.585548176213253,1.29609670421102,9.73139250056229,1.96401289880354,10.4626319187223
7,186,4.595,14.3075,81.8333333333333,68.2825,80.1666666666667,0.541263952860956,1.70043866889302,9.15241316083724,1.58177906168972,8.79583234643923
7,187,3.86333333333333,12.7116666666667,79.3333333333333,69.8766666666667,76.6666666666667,0.477060443410127,1.13489059678309,9.20144916122817,2.46872166650408,9.1796877216312
7,188,5.04,12.9716666666667,78.1428571428571,65.26,77,0.888504361272357,0.8318753913097,10.8386433872598,0.995811227090759,11.0905365064094
7,189,4.156,13.96,82.5,68.638,80.3333333333333,0.509391794201673,1.29305839001957,9.71081870904817,2.48773390860036,9.5008771524879
7,191,4.712,12.596,81.7142857142857,67.774,79.2857142857143,0.581394874418411,0.856288502783962,11.6291915126588,2.14045088707963,11.68637790641
7,192,5.23333333333333,13.6683333333333,75.3333333333333,66.4816666666667,77.1666666666667,0.693791515274341,1.06889506812721,7.73735527597555,1.65999297187267,7.80811543630514
7,193,4.33166666666667,12.6416666666667,82.3333333333333,68.4483333333333,79.5,0.500616286857176,1.66842940116346,12.11060141639,3.00965391144342,11.7089709197692
7,194,5.136,15.686,81.3333333333333,64.606,80.5,0.842098569052341,0.835272410654153,8.40634680861233,2.51278331735946,8.31264097624816
7,195,5.02333333333333,13.6083333333333,84.8571428571429,68.9333333333333,81.2857142857143,0.709976525433529,1.09536143197881,11.8943764223347,1.20992010755532,10.8583959176649
7,196,4.11,13.834,81.8571428571429,67.546,79.1428571428571,0.843830551710472,0.82760497823539,10.884676865952,2.39970414843163,9.68553167407571
7,198,3.975,13.2675,79,67.9725,77.2,0.530188645672462,1.06095475869615,6.04152298679729,1.15606732791246,5.89067059000926
7,199,5.68,14.7542857142857,79.5714285714286,64.6671428571428,76.8571428571429,0.844018167261029,0.726930926174263,9.25305612319776,2.75673547446803,8.45435925876057
7,200,4.49833333333333,14.3316666666667,80.8333333333333,66.645,77.5,0.451371982589379,1.29246147589267,12.2542509631012,1.56777230489634,10.2713192920871
8,1,4.67,15.96,83.6666666666667,65.4025,83.6666666666667,1.18129872033566,1.80988029070065,11.0030298857481,3.45033694006832,10.6895587685679
8,4,4.54,13.742,87,67.76,84.7142857142857,0.45453272709454,1.1515945467047,13.0690474021636,1.18686562002613,10.9196197387132
8,5,5.185,13.1225,82,65.89,82.4285714285714,0.285948713350256,1.46440829916614,12.0277457017791,1.85107176161992,11.9562695249137
8,6,4.25166666666667,13.27,83.8333333333333,68.69,83.1666666666667,0.679747502140807,1.02321063325202,11.3563491786166,3.27761498654128,11.4440668761881
8,8,4.844,15.198,84.1666666666667,67.404,83,0.563542367528831,1.07190018191994,11.1967257118618,0.856230109258019,10.2567051239665
8,9,3.97333333333333,14.6683333333333,84.8333333333333,66.8366666666667,83,0.621407005646594,0.89181649831491,9.06458309392477,1.64131248294366,8.78635305459552
8,10,4.38,14.0742857142857,83.8571428571429,68.9685714285714,82.1428571428571,0.544762945386952,0.752016337208555,10.1559271926721,1.36444651258827,10.1559271926721
8,13,4.746,14.646,83.1666666666667,67.12,81.6666666666667,0.408693038844559,0.739513353496744,9.64192235327928,1.69475661969499,9.43751379689941
8,15,3.9375,14.0325,85.6,68.5775,87,0.346061169930019,1.01503284019123,6.06630035524124,1.42941421568417,10.0995049383621
8,16,3.675,14.1525,85.5714285714286,67.5125,84.7142857142857,0.359119293086109,2.60460329672934,17.2032665779607,3.42375403127425,17.1047194823952
8,19,4.4625,14.475,85.4,66.2125,85.8333333333333,0.511948890678226,1.38276293461075,13.0881625906771,1.512423551787,11.4440668761881
