"pop","individual","indi_count_per_pop_trait","val_mean","val_sd"
8,78,7,87.7142857142857,11.729084728632
8,79,6,85.8333333333333,11.2323936303295
8,80,6,86.8333333333333,11.3033918213369
8,81,6,84.8333333333333,11.7374045967014
8,82,5,87.8,11.4760620423558
8,83,6,84.5,13.634515026212
8,84,6,85.1666666666667,10.3810725200562
8,85,7,84.8571428571429,9.63376996868432
8,86,7,83.7142857142857,11.0410489494777
8,87,5,83.6,13.5757136092362
8,88,6,84.6666666666667,12.11060141639
8,90,5,85.2,11.1669154201149
8,91,7,85,12.396235987858
8,92,6,88,10.5261578935526
8,93,5,87.4,14.5189531303052
8,94,6,83.3333333333333,11.9777571634537
8,95,6,82.6666666666667,6.86051504383357
8,96,7,82.4285714285714,10.3417784230944
8,97,6,88,12.5698050899765
8,98,5,89.8,13.6088206689632
8,99,7,82.7142857142857,10.6726173877246
8,100,6,85.1666666666667,12.4163870214594
8,101,5,87.4,12.280065146407
8,102,6,87.5,10.1341008481266
8,103,6,85.1666666666667,12.3193614553136
8,104,4,91.75,12.2848144742469
8,105,5,94.8,16.2234398325386
8,106,6,80.6666666666667,9.24481836850604
8,107,4,83.5,7.93725393319377
8,108,6,85.1666666666667,12.9833226358535
8,109,7,91.7142857142857,15.2721345999207
8,110,7,84.8571428571429,10.5740022607111
8,111,5,90.8,15.8965405041474
8,112,6,89.3333333333333,12.4365054041184
8,113,5,84.8,13.7549990912395
8,114,5,78.8,6.76017751246223
8,115,7,83.1428571428571,11.8241077384099
8,116,6,85,11.7813411800185
8,118,5,90.6,12.7593103261893
8,119,7,85.8571428571429,11.0668961536734
8,120,6,84.6666666666667,6.74289749786148
8,121,6,85,12.280065146407
8,122,6,88.3333333333333,11.5354525991253
8,123,7,84.5714285714286,10.3094963158107
8,124,6,84.3333333333333,11.6218185610801
8,125,5,85.8,13.1605471010897
8,126,4,83.75,9.10585891976516
8,127,6,81.8333333333333,10.0879466030836
8,128,6,85.3333333333333,10.8566415924385
8,129,5,91.4,16.1647765218082
8,130,4,89.5,14.1539158303748
8,131,6,88.8333333333333,14.5384547551198
8,132,5,93.4,17.8409640995099
8,133,6,83.8333333333333,12.890565025113
8,134,6,81.5,11.4673449411797
8,135,4,94.5,19.226717521893
8,136,6,87.3333333333333,10.5767039604343
8,137,6,81.8333333333333,6.7946057035465
8,139,5,78.6,8.87693640846886
8,140,5,87,2.73861278752583
8,141,7,80.4285714285714,9.21696159004587
8,142,5,85,10.5830052442584
8,144,4,88,11.4017542509914
8,145,5,84.2,11.3446022407134
8,146,5,83.6,6.8044103344816
8,147,5,91.8,16.798809481627
8,149,5,88.4,11.9079805172834
8,150,7,82.5714285714286,11.2228508389081
8,151,4,91.25,17.3661548229115
8,152,5,88.6,13.1072499022488
8,153,6,86.3333333333333,11.1474959819085
8,154,7,83,10.9239797387826
8,155,6,86.8333333333333,18.2144631177168
8,156,5,87.4,11.7388244726634
8,157,7,82.5714285714286,12.9081000778212
8,158,7,86,11.2546286774228
8,159,5,85.6,13.2966161108757
8,160,5,84.4,11.5455619178973
8,161,6,88.8333333333333,16.65432876662
8,162,6,91.8333333333333,10.4195329389885
8,163,5,83.2,7.12039324756716
8,164,6,86.8333333333333,11.8222953214114
8,165,6,85.3333333333333,11.3431330181157
8,166,6,84.6666666666667,10.3473023859684
8,167,6,83.6666666666667,11.6218185610801
8,168,5,89.6,12.8569047597001
8,169,6,84.5,10.2713192920871
8,170,7,87.1428571428571,13.3095025129738
8,171,5,84.8,12.5976188226188
8,172,6,90.6666666666667,14.7738507731284
8,173,4,85,10.8934230922455
8,174,5,83.4,11.3048662088501
8,175,5,87.2,11.1892805845595
8,176,7,84,9.29157324317757
8,177,6,81.8333333333333,13.1059782796503
8,178,6,83.3333333333333,10.5577775439089
8,179,5,89,13.114877048604
8,180,5,85.8,12.8724512040248
8,181,7,83.7142857142857,12.7110750360238
8,182,5,89.2,13.4796142378037
8,183,7,80,10.3762549441823
8,184,5,84.2,12.3166553901617
8,185,4,78.5,6.35085296108588
8,186,6,84.5,6.74536878161602
8,187,6,81,9.85900603509299
8,188,6,88.5,17.2017440976199
8,189,6,80.6666666666667,9.45868207873944
8,190,6,80.3333333333333,10.3666130759601
8,191,6,85.6666666666667,10.4051269414009
8,192,5,93,10.1488915650922
8,193,5,78.4,7.70064932327138
8,194,5,88.2,18.5256578830551
8,195,6,85.1666666666667,11.3210717984945
8,196,6,83.8333333333333,12.1394673139585
8,197,6,86.1666666666667,12.1394673139585
8,198,5,91.2,18.6735106501161
8,199,7,83.2857142857143,10.0451362312694
8,200,4,86.75,9.35859676091097
9,1,7,82.7142857142857,11.0862420100213
9,2,6,85.5,12.8802173894698
9,3,6,82.6666666666667,10.9117673484485
9,4,6,85.5,10.2907725657503
9,5,7,82.2857142857143,11.7857864355656
9,7,7,83.4285714285714,11.5737798904412
9,8,5,81,17.8605710994918
9,9,6,82.3333333333333,12.1764800606196
9,10,6,85.8333333333333,10.2842922297388
9,12,6,85.8333333333333,11.5137598840112
9,13,6,82,9.65401470891774
9,14,7,83.8571428571429,11.5531896234845
9,15,6,85.5,12.5019998400256
9,16,6,80.8333333333333,8.42417157153549
9,17,7,81.5714285714286,9.03432607442567
9,18,7,81.8571428571429,9.35287070776617
9,19,6,81.3333333333333,9.81155781039212
9,20,6,84.6666666666667,9.99333110962839
9,21,6,82,9.63327566303384
9,22,7,80.7142857142857,9.58669713221201
9,23,6,79.1666666666667,8.01040989379861
9,24,4,80.75,5.56027577253743
9,25,6,79.8333333333333,12.1559313368687
9,26,7,83.5714285714286,10.7835854095804
9,27,6,85.3333333333333,11.4309521329882
9,28,6,80.8333333333333,11.4789662716931
9,29,6,84.3333333333333,12.0609562915495
9,30,6,82.6666666666667,11.0211917080988
9,31,6,81.8333333333333,6.6758270399005
9,32,6,81.6666666666667,11.3078144071552
9,33,6,82.3333333333333,12.3720114236395
9,34,7,83.1428571428571,11.0668961536734
9,35,7,79.7142857142857,9.6732325812744
9,36,6,85.5,15.4887055624413
9,37,6,89.8333333333333,14.1055544615115
9,38,5,85.2,11.6060329139633
9,40,6,82.1666666666667,7.57407860182786
9,41,6,80.3333333333333,8.09114742583935
9,42,6,83.3333333333333,12.5166555703457
9,43,6,83.5,13.3977610069743
9,44,6,84.5,10.6536378763313
9,45,5,80.6,6.308724118235
9,47,6,87.5,11.0227038425243
9,48,7,85.4285714285714,9.07114735222145
9,49,6,78.6666666666667,8.47742099147298
9,50,6,87.1666666666667,15.3286224647444
9,51,6,82.3333333333333,10.5007936208016
9,52,5,83.8,12.2759928315391
9,53,6,84.1666666666667,15.2894298999886
9,54,7,83.2857142857143,11.771636613973
9,55,6,83.1666666666667,10.1077528000375
9,56,6,83.1666666666667,8.88631907297204
9,57,6,82.8333333333333,12.9215582135695
9,58,6,84.5,11.5715167545141
9,59,6,80.8333333333333,11.5657540466096
9,60,6,88.1666666666667,10.9437958070619
9,61,6,85.8333333333333,16.5095931708406
9,62,5,83.4,7.4027022093287
9,63,7,81.4285714285714,8.77225062070054
9,64,7,81,10.5672449894316
9,65,6,84.1666666666667,11.0529030877262
9,66,6,86.3333333333333,10.3666130759601
9,67,4,81.25,9.53502316025854
9,68,6,79.5,10.4259292151827
9,69,6,84.3333333333333,12.3234194388841
9,70,6,85.6666666666667,13.396516960265
9,71,6,81.8333333333333,9.53764471275098
9,72,6,82.6666666666667,10.6520733506049
9,73,6,81.8333333333333,11.9568669251885
9,74,5,85.6,10.5971694333912
9,75,6,85.3333333333333,12.706953477001
9,76,5,81.6,12.4619420637395
9,77,7,80.1428571428571,11.8100038304901
9,78,6,84.6666666666667,11.2011904129278
9,79,6,83.5,11.5887876846545
9,80,7,82.1428571428571,8.62995889191776
9,82,7,81.5714285714286,10.2120377146637
9,83,6,85,10.0399203184089
9,84,6,81.6666666666667,10.112698288126
9,85,7,76.5714285714286,8.63823174145309
9,86,7,81.7142857142857,12.257165057145
9,87,6,82.1666666666667,10.3037210107158
9,88,4,81.25,7.76208734813001
9,89,7,80.7142857142857,11.6721075748168
9,90,6,83.5,12.5658266739598
9,91,5,87.6,15.7575378787424
9,92,6,84.3333333333333,12.0940756846758
9,93,7,77.7142857142857,10.0782651568327
9,94,7,77.7142857142857,10.3716646962495
9,95,5,76.4,9.555103348473
9,96,6,79.8333333333333,11.0890336218566
9,97,7,83.5714285714286,12.5014284898052
9,98,6,80.5,12.0623380818148
9,99,6,79.6666666666667,9.1796877216312
9,100,7,80.8571428571429,10.1230524287979
9,101,6,82.5,13.1567473183914
9,102,6,84.5,14.9231363995643
9,103,7,83.5714285714286,11.3263283673799
9,104,6,86.5,11.2561094522042
9,105,6,78,11.2071405808975
9,106,7,79.5714285714286,11.1632901789324
9,107,6,83.5,11.5542200082913
9,108,6,87.1666666666667,11.5484486692658
9,109,7,85.5714285714286,14.9984126144196
9,110,6,84,13.0230564768798
9,111,6,86.3333333333333,12.3071794764953
9,112,6,81.6666666666667,11.758684733705
9,113,6,84.8333333333333,10.3617887773621
9,114,6,82.1666666666667,11.4789662716931
9,115,6,86.1666666666667,12.6556970043798
9,116,5,80,4.94974746830583
9,117,6,82.5,10.1734949746879
9,118,6,81.3333333333333,11.8096006141896
9,119,7,82.8571428571429,10.9609697172676
9,120,7,82.2857142857143,15.7132034259333
9,121,6,86,13.6967149346111
9,122,7,83.4285714285714,12.528063735166
9,123,6,83.6666666666667,12.11060141639
9,124,6,80.5,9.60728889958036
9,125,6,84,8.96660470858396
9,126,6,87.8333333333333,13.8624192212855
9,127,7,82,11.7615191762516
9,128,6,81.3333333333333,12.5804080484961
9,129,6,81.3333333333333,11.7416637094863
9,130,7,81.8571428571429,11.422617496712
9,131,5,86,13.8202749610853
9,132,6,80.8333333333333,13.6296245974226
9,133,6,80.1666666666667,10.2062072615966
9,134,6,87,11.3137084989848
9,135,6,79.5,9.04986187739901
9,136,6,84.5,11.7089709197692
9,137,7,81.5714285714286,10.7990299387976
9,138,6,81.6666666666667,10.7082522694727
9,139,6,84.6666666666667,13.0486270031244
9,140,6,84.5,15.9718502372142
9,141,7,85.7142857142857,12.0791043502721
9,142,6,84.3333333333333,12.3881663964715
9,143,6,81.6666666666667,11.6733314296591
9,144,6,80.1666666666667,11.4440668761881
9,145,7,81.1428571428571,10.0900705552302
9,146,6,83.5,12.8491244837927
9,147,6,82.6666666666667,11.0935416647104
9,149,7,79.5714285714286,9.08950205561601
9,150,6,80.1666666666667,8.93121865518176
9,151,5,86.2,10.9407495172863
9,152,6,82.3333333333333,9.28798507032966
9,153,5,80.6,7.56967634711022
9,154,6,80.5,14.5292807805479
9,155,6,79.5,10.4067285925982
9,156,7,80.1428571428571,11.5676066586621
9,157,7,80.7142857142857,12.297889869327
9,158,6,90.1666666666667,14.8514870187018
9,159,6,84.1666666666667,11.6518954109049
9,161,6,83,11.506519890914
9,162,7,78.2857142857143,10.2423025685029
9,163,6,83.6666666666667,11.1474959819085
9,164,6,80.5,10.3295692068934
9,165,7,81.5714285714286,9.9474811360656
9,166,6,84,10.6583300755794
9,167,6,84.6666666666667,15.8198187937368
9,168,6,81.8333333333333,10.8151128827519
9,169,7,83.7142857142857,12.297889869327
9,170,6,83.3333333333333,12.1928941054479
9,171,6,82.3333333333333,12.9408912624543
9,173,7,75.8571428571429,9.11827051270454
9,174,6,84.1666666666667,10.3617887773621
9,175,6,77.8333333333333,9.06458309392477
9,176,6,83.1666666666667,9.82683401033449
9,177,7,83.8571428571429,11.8381948430855
9,178,6,82.3333333333333,10.4626319187223
9,179,7,84,11.9443152447793
9,180,5,83.8,12.9305839001957
9,181,6,82.3333333333333,11.3607511488751
9,182,6,85.5,12.2759928315391
9,183,6,81.5,14.6116391962025
9,184,6,85.3333333333333,10.4243305140746
9,186,7,84.2857142857143,10.4676372009842
9,187,7,80.5714285714286,10.8144524111201
9,190,6,82,11.7132403714771
9,191,7,80.8571428571429,10.3991757915162
9,192,7,84.4285714285714,9.93071234197465
9,193,6,78.6666666666667,8.52447456836295
9,194,7,79.1428571428571,9.54687682663064
9,196,6,83.1666666666667,9.55859124906315
9,197,6,83.1666666666667,13.437509689919
9,198,6,79.6666666666667,9.58471004604034
9,199,6,78.3333333333333,9.0037029419382
9,200,6,83.8333333333333,11.4265772069621
10,1,7,78.2857142857143,9.5343988748511
10,2,6,76.6666666666667,11.1295402720268
10,3,6,76.3333333333333,9.37372213513216
10,4,6,81.5,9.48156105290685
10,6,5,71.2,7.01427116670007
10,7,7,72.5714285714286,9.21696159004587
10,8,7,74.1428571428571,8.37513326119992
10,9,7,72.5714285714286,9.99761876410483
10,10,6,77,10.1784085199996
10,11,6,76.6666666666667,8.47742099147298
10,12,7,78.5714285714286,7.87098348063194
10,13,7,74.7142857142857,10.0617143289847
10,15,6,75.6666666666667,9.85224170768596
10,16,7,74.1428571428571,9.52940311926848
10,17,7,77.7142857142857,10.1933685258977
10,18,6,81.1666666666667,9.76558583325479
10,19,7,79.8571428571429,10.8232553856433
10,20,6,75.8333333333333,10.9984847441212
10,21,6,75,9.338094023943
10,22,6,78,11.1713920350152
10,23,5,71.6,7.76530746332687
10,24,6,77.3333333333333,9.4798030921885
10,25,7,71.5714285714286,10.0806273425342
10,26,7,73.1428571428571,9.00793301167683
10,27,6,72.6666666666667,8.26236447190916
10,28,7,72.4285714285714,8.59955702070641
10,29,6,76.5,14.4741148261301
10,30,6,75.3333333333333,8.98146239020499
10,32,6,73.3333333333333,8.71014733897577
10,33,6,73.8333333333333,8.58875233469138
10,34,6,77.1666666666667,6.6156380392723
10,35,6,78.5,7.63544366752843
10,36,7,76,7.95822425754221
10,37,6,75.6666666666667,7.68548415304245
10,38,6,76.3333333333333,10.7641379899492
10,39,6,75.1666666666667,8.03533861555732
10,40,7,72.8571428571429,8.87747282786739
10,41,6,75.3333333333333,9.15787457146399
10,42,7,73.2857142857143,8.45998986828167
10,43,6,75,9.09945053286186
10,44,6,80.8333333333333,9.92807467068347
10,45,6,78.8333333333333,10.4578519145505
10,46,7,74.5714285714286,8.71506631944823
10,47,6,78.5,9.41806774237688
10,48,5,77.6,11.3929802949009
10,49,7,71,9.1469484893415
10,50,7,80.1428571428571,10.3187300805957
10,51,7,77.5714285714286,11.1483502943581
10,52,7,77.2857142857143,7.84674636849112
10,53,6,81.5,11.1669154201149
10,54,6,82.8333333333333,14.770466027403
10,55,5,77.6,5.68330889535313
10,56,6,78.8333333333333,9.62115724155191
10,57,6,81.3333333333333,9.07009739014233
10,58,7,72.4285714285714,8.9416095280649
10,59,7,75.4285714285714,8.86673827396792
10,60,6,75.5,9.41806774237688
10,61,7,80.4285714285714,8.05930399925334
10,62,7,74.1428571428571,8.57182538764005
10,63,5,73.2,8.52642949891688
10,64,5,81.6,10.5498815159223
10,65,6,78.1666666666667,9.80646045557043
10,66,6,74.5,9.35414346693485
10,67,5,78.8,10.8489630840924
10,68,6,78.5,7.81664889834512
10,69,6,77.1666666666667,9.84716541278081
10,70,6,75.5,9.5236547606473
10,71,5,80,7.90569415042095
10,72,6,79.5,11.0408333018844
10,73,6,74.8333333333333,10.6848802832164
10,74,5,82.4,10.6677082824757
10,75,6,74.1666666666667,7.85917722580848
10,76,6,73.8333333333333,9.78604448521805
10,77,6,71,8.46167832052247
10,78,6,76.1666666666667,11.373946837693
10,79,6,75.1666666666667,9.06458309392477
10,80,6,76.6666666666667,9.1796877216312
10,81,7,71.8571428571429,8.70686647477287
10,82,6,74.3333333333333,8.82420912414629
10,83,6,77.5,10.5971694333912
10,84,5,73.6,7.43639697703128
10,85,6,76.6666666666667,8.68715526893969
10,86,6,74.8333333333333,11.2856841470363
10,87,7,77,9.38083151964686
10,88,7,74.1428571428571,9.17294157524494
10,89,5,78,7.51664818918645
10,90,6,77.1666666666667,9.23940835046631
10,91,7,79.5714285714286,8.18244345855081
10,92,6,73.1666666666667,8.40039681602403
10,93,6,78,9.85900603509299
10,94,7,76.5714285714286,8.34380294704085
10,95,5,81.8,15.5145093380358
10,96,6,80.6666666666667,9.72967967955095
10,98,6,76.5,10.7842477716343
10,99,5,73.8,6.87022561492707
10,100,6,78.3333333333333,9.22315925627801
10,101,7,76.2857142857143,10.2747957922009
10,102,6,78.1666666666667,11.0709830939563
10,103,6,76.5,6.09097693313642
10,104,6,80.1666666666667,8.42417157153549
10,105,6,75.1666666666667,10.0681014430064
10,106,5,74.6,6.76756972627545
10,107,5,71.8,8.75785361832453
10,108,6,74.8333333333333,7.70497674666619
10,109,6,74.5,9.31128347758782
10,110,6,77.6666666666667,7.4475946900101
10,111,6,74.8333333333333,4.9966655548142
10,112,6,78,9.35948716543807
10,113,6,75.1666666666667,10.186592495367
10,114,6,72.6666666666667,8.68715526893969
10,115,6,77.6666666666667,10.4434987751551
10,116,7,75.5714285714286,9.65845299650593
10,117,6,72.3333333333333,8.54790422657312
10,118,6,78,10.4498803820905
10,119,7,72.2857142857143,9.70763077367981
10,120,6,80.1666666666667,9.06458309392477
10,121,6,80.1666666666667,9.30412095077588
10,122,6,75.1666666666667,8.32866535926775
10,123,7,78,11.3431330181157
10,124,6,77.5,8.98331787259028
10,125,7,77.7142857142857,8.15913160645351
10,126,6,80.6666666666667,10.670832519849
10,127,6,76.6666666666667,8.04155872120988
10,128,6,80.6666666666667,9.22315925627801
10,129,6,80.3333333333333,9.45868207873944
10,130,6,79.5,11.674759098157
10,131,6,79.5,11.7770964163498
10,132,6,74.1666666666667,6.58533724775479
10,133,6,78.3333333333333,7.8655366420014
10,134,6,77.1666666666667,9.74508423086567
10,135,6,77.3333333333333,8.91440781357162
10,136,6,77.8333333333333,7.98540335028023
10,137,6,78.3333333333333,9.62635271879577
10,138,6,79.5,8.82609766544649
10,139,6,72.5,8.01872807869178
10,140,6,77.3333333333333,8.31063575586529
10,141,5,79.2,9.03880523078133
10,142,6,78.3333333333333,9.0258886912407
10,143,5,76.8,7.39594483484024
10,144,7,78.5714285714286,9.18072515031979
10,145,6,75,9.16515138991168
10,146,6,76.6666666666667,8.26236447190916
10,147,6,77.8333333333333,8.75023809199879
10,148,6,78.5,7.55645419492503
10,149,5,71,6.32455532033676
10,150,6,81.3333333333333,11.4134423670804
10,151,6,77,7.48331477354788
10,152,6,76.8333333333333,6.6156380392723
10,153,7,76.7142857142857,10.8583959176649
10,154,6,80.1666666666667,7.7567175188134
10,155,5,75,10.3682206766639
10,156,6,79.1666666666667,8.49509662491644
10,157,7,73.5714285714286,7.7643875666864
10,158,6,79.3333333333333,6.34560215162176
10,159,6,81.6666666666667,11.9443152447793
10,160,7,74.7142857142857,9.03169023889928
10,161,6,76.1666666666667,7.60043858383624
10,162,5,81.2,11.2338773359869
10,163,6,78.6666666666667,10.4817301370846
10,164,5,80.6,9.28977932999487
10,165,6,78.3333333333333,11.2901136693422
10,166,6,78.3333333333333,7.81451640644939
10,167,6,77.6666666666667,7.25718035235908
10,169,6,73.3333333333333,11.0030298857481
10,170,6,79.3333333333333,7.99166232186187
10,171,6,81.8333333333333,10.6661458206171
10,172,6,77.5,8.82609766544649
10,173,6,78.3333333333333,7.11805216802087
10,174,7,80.1428571428571,9.66830856335225
10,175,7,76.5714285714286,9.10781976942786
10,176,6,75.1666666666667,10.4578519145505
10,178,6,80,10.4307238483242
10,179,6,77.5,11.4149025401008
10,180,7,73,8.62167810425171
10,181,6,80.6666666666667,10.745541711178
10,182,6,72.5,8.75785361832453
10,184,6,77.5,10.3682206766639
10,185,6,77.8333333333333,10.6285778289791
10,186,6,75.5,10.3682206766639
10,187,7,74.5714285714286,9.46673373551024
10,188,6,79.6666666666667,11.2011904129278
10,189,7,76,8.83176086632785
10,190,7,77.1428571428571,6.93850539690337
10,191,6,81,8.22192191643779
10,192,5,78.4,8.44393273303382
10,193,6,77.6666666666667,8.33466656001706
10,194,6,77.6666666666667,8.82420912414629
10,195,5,75.8,7.98122797569397
10,196,7,77,9.67815409397198
10,197,6,78.5,8.68907359849138
10,198,6,77.8333333333333,9.74508423086567
10,200,6,79.8333333333333,10.4960309958892
11,1,6,74.1666666666667,6.85322308601337
11,2,5,71,6.16441400296898
11,3,6,71.5,9.99499874937461
11,4,4,71.75,7.32006375199925
11,5,6,75,6.98569967862919
11,6,6,73,7.4565407529229
11,7,6,76.3333333333333,12.9099444873581
11,8,6,71.8333333333333,8.47152091815081
11,9,6,72.8333333333333,7.73089041874652
11,10,6,75.6666666666667,14.9755356053353
11,11,6,77.8333333333333,7.33257571844074
11,12,6,73.3333333333333,9.33095207718198
11,13,6,78.8333333333333,8.8411914732499
11,14,6,73.1666666666667,9.84716541278081
11,15,6,73,7.34846922834953
11,16,6,70.5,6.97853852894716
11,17,6,74.3333333333333,7.76316086827181
11,18,6,72,8.12403840463596
11,19,6,70.6666666666667,7.11805216802087
11,20,5,78.4,10.285912696499
11,21,6,70.6666666666667,8.52447456836295
11,22,5,73.8,5.01996015920445
11,23,6,75,6.60302960768767
11,24,6,73.5,10.5782796332863
11,25,6,74.3333333333333,10.1718565988057
11,26,6,75.5,7.36885337077622
11,27,6,71.3333333333333,6.94742158406028
11,28,6,73.6666666666667,10.6895587685679
11,29,6,70.8333333333333,7.85917722580848
11,30,6,72.8333333333333,8.93121865518176
11,31,6,71.6666666666667,9.1796877216312
11,32,5,68.8,5.44977063737548
11,33,6,72.1666666666667,8.20771994324043
11,34,6,70.5,7.52994023880668
11,35,6,77.8333333333333,10.5340717040785
11,36,5,68.2,4.96990945591567
11,37,6,73.8333333333333,13.1972219298861
11,38,6,70,9.09945053286186
11,39,6,73.3333333333333,7.60701430698449
11,41,5,69.6,7.36885337077622
11,43,6,73.8333333333333,11.3210717984945
11,44,6,76.6666666666667,10.3279555898864
11,45,6,72.5,8.73498712076898
11,46,6,75.3333333333333,9.22315925627801
11,47,6,73.6666666666667,8.54790422657312
11,48,5,74.8,6.61059755241536
11,49,6,73,9.03327183250897
11,50,6,77.5,9.50263121456368
11,51,6,76.6666666666667,7.71146332849134
11,52,6,74.6666666666667,10.2696965226177
11,53,6,75,11.13552872566
11,54,6,76.8333333333333,12.0235879281796
11,55,6,70.6666666666667,7.4475946900101
11,56,6,71.3333333333333,7.58067719050658
11,57,6,75.8333333333333,8.97589364167528
11,58,5,69.4,6.42650760522385
11,59,6,81.5,9.22496612459905
11,61,6,72.6666666666667,8.45379599154526
11,62,5,81.8,10.084641788383
11,63,6,71.6666666666667,6.71317113342619
11,64,6,75,8.48528137423857
11,65,6,72.3333333333333,8.89194391945128
11,67,6,80,9.95991967839099
11,68,5,74.8,7.29383301152419
11,69,6,75.5,11.5021737076085
11,70,6,80.1666666666667,9.08662020041922
11,71,6,74.1666666666667,11.6861741672229
11,72,5,71.2,8.19756061276768
11,73,5,71.2,6.61059755241536
11,74,6,72.1666666666667,8.13428956127495
11,75,6,71.8333333333333,7.30524925424634
11,76,5,73.6,5.12835256198323
11,77,6,72.6666666666667,9.04802004123922
11,78,6,73,7.77174369109018
11,79,5,68,4.63680924774785
11,80,6,76.6666666666667,10.15217546473
11,81,5,66.6,4.61519230368573
11,82,6,74.5,6.92098258919931
11,83,6,71.1666666666667,7.3869253865642
11,84,6,73.1666666666667,11.4789662716931
11,85,6,76.3333333333333,9.5008771524879
11,86,6,68.6666666666667,8.09114742583935
11,87,6,79.8333333333333,10.5908765768782
11,88,5,76.2,12.5179870586289
11,89,6,72.8333333333333,8.70440501508671
11,90,6,71.3333333333333,8.31063575586529
11,91,6,77.5,7.86765530510838
11,92,6,70.1666666666667,8.40039681602403
11,93,6,77,8.78635305459552
11,94,5,73.2,7.08519583356734
11,95,6,73.1666666666667,8.20771994324043
11,96,6,73.1666666666667,9.47452725293809
11,97,6,75.3333333333333,9.0037029419382
11,98,6,73.8333333333333,11.4789662716931
11,99,6,71.3333333333333,8.98146239020499
11,100,6,73.6666666666667,10.3858878612599
11,101,6,72.3333333333333,7.50111102881878
11,102,6,70.6666666666667,7.42069179165034
11,103,6,73,9.50789145920377
11,104,6,70.3333333333333,10.2891528643843
11,105,6,70.8333333333333,7.52108148251744
11,106,6,73,10.1980390271856
11,107,6,78.8333333333333,8.42417157153549
11,108,5,68.8,6.37965516309463
11,109,6,76.8333333333333,11.3387242080697
11,110,6,73.5,7.28697468089467
11,111,6,69.3333333333333,6.59292550137393
11,112,6,75.5,10.968135666557
11,113,6,72.3333333333333,10.2891528643843
11,115,6,70.8333333333333,8.86378399255457
11,116,5,68.2,5.6302753041037
11,117,6,69.8333333333333,8.18331636115009
11,118,6,73.1666666666667,10.04821708895
11,119,6,70.8333333333333,10.7966044044721
11,120,6,70.6666666666667,8.6178110136314
11,121,6,75.3333333333333,11.3254874803104
11,122,6,72.6666666666667,11.6218185610801
11,123,6,76.6666666666667,14.2501461980804
11,124,6,78.3333333333333,14.7603071332092
11,125,6,71.5,6.92098258919931
11,126,6,72.3333333333333,8.33466656001706
11,127,6,73.3333333333333,8.43010478384858
11,128,5,75.6,14.3979165159408
11,129,6,76,7.72010362624751
11,130,4,69.25,2.21735578260835
11,131,6,72.6666666666667,10.9300808170236
11,132,4,71.25,6.4485140407177
11,133,6,74.6666666666667,7.60701430698449
11,134,6,69,8.29457654133109
11,135,6,71.6666666666667,9.30949336251263
11,136,6,70.5,10.968135666557
11,137,5,67,5.3851648071345
11,138,6,74.3333333333333,7.73735527597555
11,139,6,69.6666666666667,8.33466656001706
11,140,5,76.6,10.6442472725881
11,141,6,74.3333333333333,9.60555394897487
11,142,6,74.8333333333333,12.9215582135695
11,143,6,74.6666666666667,9.0258886912407
11,144,6,71.6666666666667,9.5008771524879
11,145,5,72.6,12.1161049846888
11,146,6,70.6666666666667,9.26642685541016
11,147,6,74.3333333333333,10.5577775439089
11,148,6,70.6666666666667,8.45379599154526
11,149,6,75.5,9.77241014284603
11,150,6,70.5,9.13783344124853
11,151,6,77,11.1713920350152
11,152,6,69.1666666666667,7.02614166286638
11,153,6,76,11.3841995766062
11,154,6,70.8333333333333,8.68139773692386
11,155,6,74.1666666666667,9.02034736951225
11,156,6,76.6666666666667,7.36659125149934
11,157,6,76.8333333333333,6.11282804164052
11,158,6,79.6666666666667,9.37372213513216
11,159,6,71.5,6.28490254498827
11,160,6,69.8333333333333,8.30461718965219
11,162,6,75.6666666666667,9.07009739014233
11,163,6,76.1666666666667,9.66264284068632
11,164,6,73.1666666666667,8.75023809199879
11,165,6,82,19.0997382181013
11,166,6,72.3333333333333,8.75595035770913
11,167,6,71.5,8.78066056740608
11,168,6,76.1666666666667,6.96897888263888
11,169,5,75.8,7.15541752799933
11,170,6,75.8333333333333,6.96897888263888
11,171,6,83,10.7517440445725
11,172,6,76.3333333333333,7.99166232186187
11,173,6,81.3333333333333,11.0393236507798
11,174,6,72.6666666666667,8.68715526893969
11,175,5,70.8,6.97853852894716
11,176,6,71.8333333333333,7.41395081361258
11,177,6,71.6666666666667,9.0037029419382
11,178,4,75,6.05530070819498
11,179,5,74,8.57321409974112
11,180,6,76,14.5739493617893
11,181,6,75,10.1980390271856
11,182,6,70,8.8090862182181
11,183,6,74.8333333333333,11.6690473761429
11,184,6,74.1666666666667,9.74508423086567
11,185,5,72.6,10.0149887668434
11,186,6,68.8333333333333,8.2320511822186
11,187,6,67.1666666666667,7.33257571844074
11,188,6,73.6666666666667,8.98146239020499
11,189,6,74.3333333333333,10.0730663984045
11,190,6,75.6666666666667,7.47440075635945
11,191,5,71.2,5.54075807087803
11,192,6,75.6666666666667,8.98146239020499
11,193,6,77.6666666666667,7.17402722790112
11,194,6,73.6666666666667,13.1706744955096
11,195,6,77.3333333333333,11.9107794315346
11,196,6,75,10.1784085199996
11,197,6,76.1666666666667,10.2062072615966
11,198,6,75.6666666666667,9.04802004123922
11,199,5,74.8,11.3885907820063
11,200,5,67.8,5.06951674225463
12,1,6,79.6666666666667,9.30949336251263
